#Type,IsPar,Factor_1,ShiftSize_1,Factor_2,ShiftSize_2,Currency,NettingSet,Date,Time,EPE,ENE,PFE,ExpectedCollateral,BaselEE,BaselEEE,TimeWeightedBaselEPE,TimeWeightedBaselEEPE
Up,false,SwaptionVolatility/EUR/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2025-11-05,9.748207,760113.69,638580.00,3214807.25,0.00,924564.36,1080417.07,861215.78,900568.72
Up,false,SwaptionVolatility/EUR/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2026-02-05,10.000262,740940.44,651513.00,3147980.25,0.00,905814.93,1080417.07,862339.89,905101.77
Up,false,SwaptionVolatility/EUR/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2026-05-05,10.244098,812853.00,567428.19,3241610.50,0.00,998605.71,1080417.07,865583.37,909274.72
Up,false,SwaptionVolatility/EUR/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2026-08-05,10.496152,795982.94,581772.00,3267225.36,0.00,982841.07,1080417.07,868399.20,913384.54
Up,false,SwaptionVolatility/EUR/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2026-11-05,10.748207,709932.06,606500.13,2972863.38,0.00,881036.41,1080417.07,868695.55,917301.59
Up,false,SwaptionVolatility/EUR/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2027-02-05,11.000262,690697.44,621630.06,2957834.25,0.00,861514.20,1080417.07,868531.00,921039.14
Up,false,SwaptionVolatility/EUR/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2027-05-05,11.244098,754846.81,538064.94,3004631.00,0.00,946148.47,1080417.07,870214.19,924495.36
Up,false,SwaptionVolatility/EUR/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2027-08-05,11.496152,730556.63,545309.50,2897685.38,0.00,920347.55,1080417.07,871313.37,927913.97
Up,false,SwaptionVolatility/EUR/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2027-11-05,11.748207,644663.50,566898.00,2695717.25,0.00,816260.10,1080417.07,870132.21,931185.88
Up,false,SwaptionVolatility/EUR/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2028-02-07,12.005464,624725.00,575004.69,2646344.16,0.00,795114.54,1080417.07,868524.71,934383.66
Up,false,SwaptionVolatility/EUR/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2028-05-05,12.245902,682400.19,484318.66,2664787.44,0.00,872733.96,1080417.07,868607.35,937250.89
Up,false,SwaptionVolatility/EUR/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2028-08-07,12.502732,653314.81,488287.00,2587060.56,0.00,839866.94,1080417.07,868016.97,940191.81
Up,false,SwaptionVolatility/EUR/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2028-11-06,12.751366,564902.56,510672.22,2314243.63,0.00,729852.58,1080417.07,865322.95,942926.00
Up,false,SwaptionVolatility/EUR/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2029-02-05,13.000262,538804.88,516907.44,2278325.16,0.00,699627.22,1080417.07,862150.64,945558.33
Up,false,SwaptionVolatility/EUR/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2029-05-07,13.249577,596687.13,433762.31,2281532.31,0.00,778673.53,1080417.07,860579.86,948095.95
Up,false,SwaptionVolatility/EUR/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2029-08-06,13.498892,574633.81,441399.03,2243961.19,0.00,753656.66,1080417.07,858605.06,950539.82
Up,false,SwaptionVolatility/EUR/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2029-11-05,13.748207,487980.13,462947.13,2042286.31,0.00,643217.87,1080417.07,854699.15,952895.07
Up,false,SwaptionVolatility/EUR/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2030-02-05,14.000262,465157.50,471488.03,1997093.31,0.00,616245.09,1080417.07,850406.13,955190.92
Up,false,SwaptionVolatility/EUR/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2030-05-06,14.246837,515656.34,381156.63,1972122.25,0.00,686536.32,1080417.07,847569.97,957358.25
Up,false,SwaptionVolatility/EUR/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2030-08-05,14.496152,491863.16,388793.75,1929927.88,0.00,658144.17,1080417.07,844312.09,959474.71
Up,false,SwaptionVolatility/EUR/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2030-11-05,14.748207,408967.06,408112.44,1692724.06,0.00,549999.83,1080417.07,839282.14,961541.68
Up,false,SwaptionVolatility/EUR/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2031-02-05,15.000262,391681.03,417600.81,1667883.44,0.00,529424.76,1080417.07,834075.49,963539.18
Up,false,SwaptionVolatility/EUR/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2031-05-05,15.244098,439342.69,327184.25,1690843.61,0.00,596761.72,1080417.07,830279.56,965408.69
Up,false,SwaptionVolatility/EUR/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2031-08-05,15.496152,420930.31,337365.84,1664351.19,0.00,574652.44,1080417.07,826121.62,967279.38
Up,false,SwaptionVolatility/EUR/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2031-11-05,15.748207,339210.75,354444.72,1389150.13,0.00,465438.35,1080417.07,820348.78,969090.18
Up,false,SwaptionVolatility/EUR/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2032-02-05,16.000000,318584.34,360263.53,1341015.27,0.00,439353.89,1080417.07,814353.04,970842.14
Up,false,SwaptionVolatility/EUR/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2032-05-05,16.245902,359406.69,269723.09,1361909.89,0.00,498110.75,1080417.07,809566.33,972500.69
Up,false,SwaptionVolatility/EUR/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2032-08-05,16.497268,334674.94,272851.56,1295480.05,0.00,466187.33,1080417.07,804334.32,974144.99
Up,false,SwaptionVolatility/EUR/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2032-11-05,16.748634,253532.17,289773.09,1043789.09,0.00,354950.55,1080417.07,797589.90,975739.94
Up,false,SwaptionVolatility/EUR/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2033-02-07,17.005741,232913.08,294987.81,1010811.45,0.00,327773.56,1080417.07,790486.81,977322.54
Up,false,SwaptionVolatility/EUR/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2033-05-05,17.244098,270415.44,202041.41,1052927.22,0.00,382375.10,1080417.07,784845.69,978747.56
Up,false,SwaptionVolatility/EUR/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2033-08-05,17.496152,246778.97,205111.70,985420.59,0.00,350722.60,1080417.07,778591.58,980212.24
Up,false,SwaptionVolatility/EUR/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2033-11-07,17.753687,167492.13,222938.58,744981.70,0.00,239273.87,1080417.07,770768.26,981665.81
Up,false,SwaptionVolatility/EUR/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2034-02-06,18.003002,149333.91,230463.17,696870.52,0.00,214404.01,1080417.07,763063.44,983033.37
Up,false,SwaptionVolatility/EUR/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2034-05-05,18.244098,181999.09,137451.98,674987.36,0.00,262570.33,1080417.07,756449.42,984320.30
Up,false,SwaptionVolatility/EUR/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2034-08-07,18.501632,160050.91,140975.72,615431.40,0.00,232102.52,1080417.07,749150.75,985657.92
Up,false,SwaptionVolatility/EUR/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2034-11-06,18.750947,84219.84,159644.34,389267.77,0.00,122746.67,1080417.07,740822.00,986917.85
Up,false,SwaptionVolatility/EUR/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2035-02-05,19.000262,67949.76,168535.02,346169.06,0.00,99530.65,1080417.07,732407.19,988144.71
Up,false,SwaptionVolatility/EUR/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2035-05-07,19.249577,92771.18,70770.53,344876.48,0.00,136570.10,1080417.07,724690.07,989339.80
Up,false,SwaptionVolatility/EUR/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2035-08-06,19.498892,71807.98,74436.76,285837.06,0.00,106240.21,1080417.07,716782.50,990504.32
Up,false,SwaptionVolatility/EUR/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2035-11-05,19.748207,8280.53,104561.43,53406.50,0.00,12312.55,1080417.07,707888.79,991639.44
Up,false,SwaptionVolatility/EUR/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2036-02-05,20.000000,2478.38,122621.60,15272.87,0.00,3703.86,1080417.07,699023.35,992757.12
Up,false,SwaptionVolatility/EUR/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2036-05-05,20.245902,0.00,0.00,0.00,0.00,0.00,1080417.07,0.00,0.00
Up,false,SwaptionVolatility/EUR/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2036-08-05,20.497268,0.00,0.00,0.00,0.00,0.00,1080417.07,0.00,0.00
Up,false,SwaptionVolatility/EUR/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2036-11-05,20.748634,0.00,0.00,0.00,0.00,0.00,1080417.07,0.00,0.00
Up,false,SwaptionVolatility/EUR/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2037-02-05,21.000262,0.00,0.00,0.00,0.00,0.00,1080417.07,0.00,0.00
Up,false,SwaptionVolatility/EUR/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2037-05-05,21.244098,0.00,0.00,0.00,0.00,0.00,1080417.07,0.00,0.00
Up,false,SwaptionVolatility/EUR/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2037-08-05,21.496152,0.00,0.00,0.00,0.00,0.00,1080417.07,0.00,0.00
Up,false,SwaptionVolatility/EUR/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2037-11-05,21.748207,0.00,0.00,0.00,0.00,0.00,1080417.07,0.00,0.00
Up,false,SwaptionVolatility/EUR/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2038-02-05,22.000262,0.00,0.00,0.00,0.00,0.00,1080417.07,0.00,0.00
Up,false,SwaptionVolatility/USD/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2016-02-05,0.000000,74661.17,0.00,74661.17,74661.17,74661.17,74661.17,74661.17,74661.17
Up,false,SwaptionVolatility/USD/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2016-05-05,0.245902,279200.09,204667.22,1070820.47,0.00,280596.37,280596.37,280596.37,280596.37
Up,false,SwaptionVolatility/USD/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2016-08-05,0.497268,367725.53,307146.81,1470895.14,0.00,371444.39,371444.39,326519.54,326519.54
Up,false,SwaptionVolatility/USD/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2016-11-07,0.754098,379860.94,429468.75,1654310.31,0.00,385686.73,385686.73,346670.69,346670.69
Up,false,SwaptionVolatility/USD/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2017-02-06,1.003002,443062.94,497328.06,1827741.75,0.00,452098.43,452098.43,372833.47,372833.47
Up,false,SwaptionVolatility/USD/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2017-05-05,1.244098,572552.00,459844.53,2296023.63,0.00,587083.14,587083.14,414353.30,414353.30
Up,false,SwaptionVolatility/USD/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2017-08-07,1.501632,618396.06,513113.75,2405758.31,0.00,637386.57,637386.57,452604.15,452604.15
Up,false,SwaptionVolatility/USD/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2017-11-06,1.750947,586994.56,586918.06,2535493.25,0.00,608049.11,637386.57,474737.76,478915.08
Up,false,SwaptionVolatility/USD/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2018-02-05,2.000262,596605.56,618715.19,2680967.06,0.00,621082.79,637386.57,492978.38,498667.16
Up,false,SwaptionVolatility/USD/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2018-05-07,2.249577,740587.88,539483.13,2897910.06,0.00,774838.46,774838.46,524216.24,529274.54
Up,false,SwaptionVolatility/USD/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2018-08-06,2.498892,757924.13,576962.88,3100331.75,0.00,796955.27,796955.27,551427.48,555981.11
Up,false,SwaptionVolatility/USD/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2018-11-05,2.748207,711955.38,649786.81,2965626.69,0.00,752375.46,796955.27,569657.31,577842.09
Up,false,SwaptionVolatility/USD/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2019-02-05,3.000262,713632.56,677048.06,3072868.81,0.00,757973.57,796955.27,585477.94,596249.99
Up,false,SwaptionVolatility/USD/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2019-05-06,3.246837,838483.44,592090.63,3397742.38,0.00,895001.36,895001.36,608984.15,618938.14
Up,false,SwaptionVolatility/USD/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2019-08-05,3.496152,848172.00,620954.56,3399453.25,0.00,909885.70,909885.70,630441.82,639685.98
Up,false,SwaptionVolatility/USD/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2019-11-05,3.748207,784201.31,676504.69,3188028.41,0.00,845528.10,909885.70,644905.67,657856.03
Up,false,SwaptionVolatility/USD/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2020-02-05,4.000000,793522.50,714378.81,3337416.50,0.00,859918.54,909885.70,658440.35,673720.85
Up,false,SwaptionVolatility/USD/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2020-05-05,4.245902,906675.31,625847.06,3629649.88,0.00,987414.78,987414.78,677492.92,691888.45
Up,false,SwaptionVolatility/USD/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2020-08-05,4.497268,906621.88,652465.75,3650960.25,0.00,992365.24,992365.24,695092.10,708683.02
Up,false,SwaptionVolatility/USD/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2020-11-05,4.748634,842755.25,708917.50,3612206.00,0.00,927137.91,992365.24,707375.31,723699.57
Up,false,SwaptionVolatility/USD/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2021-02-05,5.000262,848410.31,740656.56,3645803.50,0.00,938093.94,992365.24,718985.76,737219.63
Up,false,SwaptionVolatility/USD/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2021-05-05,5.244098,947191.56,652878.31,3860915.81,0.00,1052456.31,1052456.31,734491.19,751877.24
Up,false,SwaptionVolatility/USD/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2021-08-05,5.496152,946032.56,684990.88,3952793.88,0.00,1056500.86,1056500.86,749258.63,765847.35
Up,false,SwaptionVolatility/USD/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2021-11-05,5.748207,864949.19,720578.81,3690789.00,0.00,970849.42,1056500.86,758975.23,778592.30
Up,false,SwaptionVolatility/USD/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2022-02-07,6.005741,859900.44,742438.69,3729779.13,0.00,970185.42,1056500.86,768032.20,790509.39
Up,false,SwaptionVolatility/USD/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2022-05-05,6.244098,945986.50,649093.63,3884947.38,0.00,1072431.65,1072431.65,779652.05,801271.22
Up,false,SwaptionVolatility/USD/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2022-08-05,6.496152,932852.31,667776.69,3834441.88,0.00,1062906.54,1072431.65,790642.51,811792.41
Up,false,SwaptionVolatility/USD/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2022-11-07,6.753687,856679.44,708721.88,3755242.59,0.00,981173.55,1072431.65,797907.91,821731.21
Up,false,SwaptionVolatility/USD/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2023-02-06,7.003002,846776.13,725326.94,3551194.63,0.00,974697.21,1072431.65,804201.82,830656.44
Up,false,SwaptionVolatility/USD/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2023-05-05,7.244098,934327.63,636852.56,3782778.00,0.00,1080692.90,1080692.90,813403.91,838978.08
Up,false,SwaptionVolatility/USD/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2023-08-07,7.501632,916983.44,654794.44,3800667.81,0.00,1066129.32,1080692.90,822080.08,847276.25
Up,false,SwaptionVolatility/USD/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2023-11-06,7.750947,837723.75,690220.75,3445087.75,0.00,978865.14,1080692.90,827123.19,854784.28
Up,false,SwaptionVolatility/USD/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2024-02-05,8.000000,823083.50,704554.38,3480018.94,0.00,966583.91,1080692.90,831464.83,861817.18
Up,false,SwaptionVolatility/USD/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2024-05-06,8.248634,908358.44,619304.19,3629239.38,0.00,1072078.17,1080692.90,838717.50,868414.63
Up,false,SwaptionVolatility/USD/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2024-08-05,8.497268,885568.50,634758.06,3570069.19,0.00,1050424.56,1080692.90,844912.15,874625.99
Up,false,SwaptionVolatility/USD/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2024-11-05,8.748634,802965.69,670040.44,3423504.11,0.00,957275.84,1080692.90,848140.59,880546.71
Up,false,SwaptionVolatility/USD/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2025-02-05,9.000262,784239.25,681830.38,3301429.75,0.00,939693.22,1080692.90,850700.20,886142.37
Up,false,SwaptionVolatility/USD/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2025-05-05,9.244098,856081.63,589318.31,3467462.13,0.00,1030809.97,1080692.90,855451.04,891274.11
Up,false,SwaptionVolatility/USD/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2025-08-05,9.496152,844049.94,608553.50,3436164.69,0.00,1021478.27,1080692.90,859857.87,896301.82
Up,false,SwaptionVolatility/USD/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2025-11-05,9.748207,759598.00,637871.94,3216395.50,0.00,923937.04,1080692.90,861514.73,901069.54
Up,false,SwaptionVolatility/USD/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2026-02-05,10.000262,740283.63,650656.38,3149844.47,0.00,905011.95,1080692.90,862611.07,905596.91
Up,false,SwaptionVolatility/USD/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2026-05-05,10.244098,812526.50,566906.94,3245233.63,0.00,998204.63,1080692.90,865838.55,909764.64
Up,false,SwaptionVolatility/USD/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2026-08-05,10.496152,795214.31,580865.63,3232661.38,0.00,981892.05,1080692.90,868625.46,913869.32
Up,false,SwaptionVolatility/USD/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2026-11-05,10.748207,709259.19,605658.13,2962031.38,0.00,880201.40,1080692.90,868896.92,917781.47
Up,false,SwaptionVolatility/USD/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2027-02-05,11.000262,689958.38,620762.19,2948559.63,0.00,860592.33,1080692.90,868706.63,921514.35
Up,false,SwaptionVolatility/USD/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2027-05-05,11.244098,754278.63,537365.25,3001789.38,0.00,945436.29,1080692.90,870370.57,924966.24
Up,false,SwaptionVolatility/USD/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2027-08-05,11.496152,729986.00,544579.50,2894983.25,0.00,919628.71,1080692.90,871450.56,928380.57
Up,false,SwaptionVolatility/USD/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2027-11-05,11.748207,644209.44,566248.50,2673295.28,0.00,815685.24,1080692.90,870254.13,931648.39
Up,false,SwaptionVolatility/USD/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2028-02-07,12.005464,623949.50,574017.00,2639659.31,0.00,794127.50,1080692.90,868622.86,934842.17
Up,false,SwaptionVolatility/USD/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2028-05-05,12.245902,681852.13,483538.28,2646740.25,0.00,872033.01,1080692.90,868689.82,937705.82
Up,false,SwaptionVolatility/USD/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2028-08-07,12.502732,652659.75,487381.97,2589273.44,0.00,839024.82,1080692.90,868080.44,940643.05
Up,false,SwaptionVolatility/USD/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2028-11-06,12.751366,564462.38,509995.22,2305532.38,0.00,729283.80,1080692.90,865374.10,943373.83
Up,false,SwaptionVolatility/USD/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2029-02-05,13.000262,538145.06,516021.41,2276348.00,0.00,698770.49,1080692.90,862184.40,946002.86
Up,false,SwaptionVolatility/USD/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2029-05-07,13.249577,596282.25,433200.56,2281111.75,0.00,778145.21,1080692.90,860603.05,948537.30
Up,false,SwaptionVolatility/USD/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2029-08-06,13.498892,574047.31,440675.94,2227556.41,0.00,752887.43,1080692.90,858613.61,950978.13
Up,false,SwaptionVolatility/USD/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2029-11-05,13.748207,487557.25,462412.06,2041087.13,0.00,642660.45,1080692.90,854697.44,953330.42
Up,false,SwaptionVolatility/USD/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2030-02-05,14.000262,464626.47,470866.94,1998448.00,0.00,615541.56,1080692.90,850391.78,955623.40
Up,false,SwaptionVolatility/USD/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2030-05-06,14.246837,515215.31,380617.81,1974973.44,0.00,685949.12,1080692.90,847545.71,957788.03
Up,false,SwaptionVolatility/USD/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2030-08-05,14.496152,491303.03,388163.09,1927019.75,0.00,657394.67,1080692.90,844275.35,959901.83
Up,false,SwaptionVolatility/USD/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2030-11-05,14.748207,408492.13,407560.34,1692581.15,0.00,549361.09,1080692.90,839235.11,961966.21
Up,false,SwaptionVolatility/USD/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2031-02-05,15.000262,391121.75,417008.84,1660924.31,0.00,528668.80,1080692.90,834016.55,963961.22
Up,false,SwaptionVolatility/USD/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2031-05-05,15.244098,438874.94,326670.34,1676499.66,0.00,596126.34,1080692.90,830211.40,965828.39
Up,false,SwaptionVolatility/USD/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2031-08-05,15.496152,420310.03,336714.84,1657716.38,0.00,573805.63,1080692.90,826040.80,967696.74
Up,false,SwaptionVolatility/USD/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2031-11-05,15.748207,338754.34,353950.81,1389408.69,0.00,464812.10,1080692.90,820259.23,969505.28
Up,false,SwaptionVolatility/USD/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2032-02-05,16.000000,317990.31,359615.69,1349319.72,0.00,438534.65,1080692.90,814252.01,971255.04
Up,false,SwaptionVolatility/USD/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2032-05-05,16.245902,359082.41,269349.78,1356026.59,0.00,497661.34,1080692.90,809460.02,972911.52
Up,false,SwaptionVolatility/USD/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2032-08-05,16.497268,334210.78,272339.34,1292299.69,0.00,465540.75,1080692.90,804219.78,974553.76
Up,false,SwaptionVolatility/USD/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2032-11-05,16.748634,253245.38,289428.69,1046016.69,0.00,354549.02,1080692.90,797471.05,976146.72
Up,false,SwaptionVolatility/USD/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2033-02-07,17.005741,232415.08,294421.31,1010157.13,0.00,327072.72,1080692.90,790359.16,977727.34
Up,false,SwaptionVolatility/USD/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2033-05-05,17.244098,270079.72,201631.11,1046833.56,0.00,381900.38,1080692.90,784713.25,979150.58
Up,false,SwaptionVolatility/USD/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2033-08-05,17.496152,246311.94,204565.31,984743.38,0.00,350058.85,1080692.90,778451.48,980613.42
Up,false,SwaptionVolatility/USD/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2033-11-07,17.753687,167229.69,222616.88,740354.89,0.00,238898.94,1080692.90,770624.76,982065.17
Up,false,SwaptionVolatility/USD/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2034-02-06,18.003002,148971.48,230052.84,693821.20,0.00,213883.68,1080692.90,762914.71,983431.02
Up,false,SwaptionVolatility/USD/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2034-05-05,18.244098,181709.91,137126.56,674828.84,0.00,262153.13,1080692.90,756297.15,984716.34
Up,false,SwaptionVolatility/USD/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2034-08-07,18.501632,159670.52,140551.53,618655.69,0.00,231550.87,1080692.90,748992.92,986052.29
Up,false,SwaptionVolatility/USD/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2034-11-06,18.750947,84042.29,159424.70,390153.70,0.00,122487.90,1080692.90,740662.82,987310.64
Up,false,SwaptionVolatility/USD/0/5Y/5Y/ATM,0.00000000,,0.00000000,EUR,CPTY_A,2035-02-05,19.000262,67667.63,168222.13,343290.02,0.00,99117.39,1080692.90,732244.68,988535.97
