#TradeId,Factor,Up/Down,Base NPV,ShiftSize_1,ShiftSize_2,Scenario NPV,Difference
EqSwap_STOXX_decomp,IndexCurve/EUR-EONIA/5/1Y:IndexCurve/EUR-EURIBOR-3M/14/25Y,Cross,-2768437.58,0.000100,0.000100,-2767493.50,944.08
EqSwap_STOXX_decomp,IndexCurve/EUR-EONIA/5/1Y:IndexCurve/EUR-EURIBOR-3M/15/30Y,Cross,-2768437.58,0.000100,0.000100,-2767493.50,944.08
EqSwap_STOXX_decomp,IndexCurve/EUR-EONIA/5/1Y:IndexCurve/EUR-EURIBOR-6M/0/2W,Cross,-2768437.58,0.000100,0.000100,-2767493.50,944.08
EqSwap_STOXX_decomp,IndexCurve/EUR-EONIA/5/1Y:IndexCurve/EUR-EURIBOR-6M/1/1M,Cross,-2768437.58,0.000100,0.000100,-2767493.50,944.08
EqSwap_STOXX_decomp,IndexCurve/EUR-EONIA/5/1Y:IndexCurve/EUR-EURIBOR-6M/2/3M,Cross,-2768437.58,0.000100,0.000100,-2767482.27,955.31
EqSwap_STOXX_decomp,IndexCurve/EUR-EONIA/5/1Y:IndexCurve/EUR-EURIBOR-6M/3/6M,Cross,-2768437.58,0.000100,0.000100,-2767004.70,1432.89
EqSwap_STOXX_decomp,IndexCurve/EUR-EONIA/5/1Y:IndexCurve/EUR-EURIBOR-6M/4/9M,Cross,-2768437.58,0.000100,0.000100,-2767518.40,919.18
EqSwap_STOXX_decomp,IndexCurve/EUR-EONIA/5/1Y:IndexCurve/EUR-EURIBOR-6M/5/1Y,Cross,-2768437.58,0.000100,0.000100,-2768476.97,-39.39
EqSwap_STOXX_decomp,IndexCurve/EUR-EONIA/5/1Y:IndexCurve/EUR-EURIBOR-6M/6/2Y,Cross,-2768437.58,0.000100,0.000100,-2767493.50,944.08
EqSwap_STOXX_decomp,IndexCurve/EUR-EONIA/5/1Y:IndexCurve/EUR-EURIBOR-6M/7/3Y,Cross,-2768437.58,0.000100,0.000100,-2767493.50,944.08
EqSwap_STOXX_decomp,IndexCurve/EUR-EONIA/5/1Y:IndexCurve/EUR-EURIBOR-6M/8/4Y,Cross,-2768437.58,0.000100,0.000100,-2767493.50,944.08
EqSwap_STOXX_decomp,IndexCurve/EUR-EONIA/5/1Y:IndexCurve/EUR-EURIBOR-6M/9/5Y,Cross,-2768437.58,0.000100,0.000100,-2767493.50,944.08
EqSwap_STOXX_decomp,IndexCurve/EUR-EONIA/5/1Y:IndexCurve/EUR-EURIBOR-6M/10/7Y,Cross,-2768437.58,0.000100,0.000100,-2767493.50,944.08
EqSwap_STOXX_decomp,IndexCurve/EUR-EONIA/5/1Y:IndexCurve/EUR-EURIBOR-6M/11/10Y,Cross,-2768437.58,0.000100,0.000100,-2767493.50,944.08
EqSwap_STOXX_decomp,IndexCurve/EUR-EONIA/5/1Y:IndexCurve/EUR-EURIBOR-6M/12/15Y,Cross,-2768437.58,0.000100,0.000100,-2767493.50,944.08
EqSwap_STOXX_decomp,IndexCurve/EUR-EONIA/5/1Y:IndexCurve/EUR-EURIBOR-6M/13/20Y,Cross,-2768437.58,0.000100,0.000100,-2767493.50,944.08
EqSwap_STOXX_decomp,IndexCurve/EUR-EONIA/5/1Y:IndexCurve/EUR-EURIBOR-6M/14/25Y,Cross,-2768437.58,0.000100,0.000100,-2767493.50,944.08
EqSwap_STOXX_decomp,IndexCurve/EUR-EONIA/5/1Y:IndexCurve/EUR-EURIBOR-6M/15/30Y,Cross,-2768437.58,0.000100,0.000100,-2767493.50,944.08
EqSwap_STOXX_decomp,IndexCurve/EUR-EONIA/6/2Y:IndexCurve/EUR-EURIBOR-6M/2/3M,Cross,-2768437.58,0.000100,0.000100,-2768426.35,11.23
EqSwap_STOXX_decomp,IndexCurve/EUR-EONIA/6/2Y:IndexCurve/EUR-EURIBOR-6M/3/6M,Cross,-2768437.58,0.000100,0.000100,-2767948.78,488.80
EqSwap_STOXX_decomp,IndexCurve/EUR-EONIA/6/2Y:IndexCurve/EUR-EURIBOR-6M/4/9M,Cross,-2768437.58,0.000100,0.000100,-2768462.49,-24.91
EqSwap_STOXX_decomp,IndexCurve/EUR-EONIA/6/2Y:IndexCurve/EUR-EURIBOR-6M/5/1Y,Cross,-2768437.58,0.000100,0.000100,-2769421.05,-983.47
EqSwap_STOXX_decomp,IndexCurve/EUR-EONIA/7/3Y:IndexCurve/EUR-EURIBOR-6M/2/3M,Cross,-2768437.58,0.000100,0.000100,-2768426.35,11.23
EqSwap_STOXX_decomp,IndexCurve/EUR-EONIA/7/3Y:IndexCurve/EUR-EURIBOR-6M/3/6M,Cross,-2768437.58,0.000100,0.000100,-2767948.78,488.80
EqSwap_STOXX_decomp,IndexCurve/EUR-EONIA/7/3Y:IndexCurve/EUR-EURIBOR-6M/4/9M,Cross,-2768437.58,0.000100,0.000100,-2768462.49,-24.91
EqSwap_STOXX_decomp,IndexCurve/EUR-EONIA/7/3Y:IndexCurve/EUR-EURIBOR-6M/5/1Y,Cross,-2768437.58,0.000100,0.000100,-2769421.05,-983.47
EqSwap_STOXX_decomp,IndexCurve/EUR-EONIA/8/4Y:IndexCurve/EUR-EURIBOR-6M/2/3M,Cross,-2768437.58,0.000100,0.000100,-2768426.35,11.23
EqSwap_STOXX_decomp,IndexCurve/EUR-EONIA/8/4Y:IndexCurve/EUR-EURIBOR-6M/3/6M,Cross,-2768437.58,0.000100,0.000100,-2767948.78,488.80
EqSwap_STOXX_decomp,IndexCurve/EUR-EONIA/8/4Y:IndexCurve/EUR-EURIBOR-6M/4/9M,Cross,-2768437.58,0.000100,0.000100,-2768462.49,-24.91
EqSwap_STOXX_decomp,IndexCurve/EUR-EONIA/8/4Y:IndexCurve/EUR-EURIBOR-6M/5/1Y,Cross,-2768437.58,0.000100,0.000100,-2769421.05,-983.47
EqSwap_STOXX_decomp,IndexCurve/EUR-EONIA/9/5Y:IndexCurve/EUR-EURIBOR-6M/2/3M,Cross,-2768437.58,0.000100,0.000100,-2768426.35,11.23
EqSwap_STOXX_decomp,IndexCurve/EUR-EONIA/9/5Y:IndexCurve/EUR-EURIBOR-6M/3/6M,Cross,-2768437.58,0.000100,0.000100,-2767948.78,488.80
EqSwap_STOXX_decomp,IndexCurve/EUR-EONIA/9/5Y:IndexCurve/EUR-EURIBOR-6M/4/9M,Cross,-2768437.58,0.000100,0.000100,-2768462.49,-24.91
EqSwap_STOXX_decomp,IndexCurve/EUR-EONIA/9/5Y:IndexCurve/EUR-EURIBOR-6M/5/1Y,Cross,-2768437.58,0.000100,0.000100,-2769421.05,-983.47
EqSwap_STOXX_decomp,IndexCurve/EUR-EONIA/10/7Y:IndexCurve/EUR-EURIBOR-6M/2/3M,Cross,-2768437.58,0.000100,0.000100,-2768426.35,11.23
EqSwap_STOXX_decomp,IndexCurve/EUR-EONIA/10/7Y:IndexCurve/EUR-EURIBOR-6M/3/6M,Cross,-2768437.58,0.000100,0.000100,-2767948.78,488.80
EqSwap_STOXX_decomp,IndexCurve/EUR-EONIA/10/7Y:IndexCurve/EUR-EURIBOR-6M/4/9M,Cross,-2768437.58,0.000100,0.000100,-2768462.49,-24.91
EqSwap_STOXX_decomp,IndexCurve/EUR-EONIA/10/7Y:IndexCurve/EUR-EURIBOR-6M/5/1Y,Cross,-2768437.58,0.000100,0.000100,-2769421.05,-983.47
EqSwap_STOXX_decomp,IndexCurve/EUR-EONIA/11/10Y:IndexCurve/EUR-EURIBOR-6M/2/3M,Cross,-2768437.58,0.000100,0.000100,-2768426.35,11.23
EqSwap_STOXX_decomp,IndexCurve/EUR-EONIA/11/10Y:IndexCurve/EUR-EURIBOR-6M/3/6M,Cross,-2768437.58,0.000100,0.000100,-2767948.78,488.80
EqSwap_STOXX_decomp,IndexCurve/EUR-EONIA/11/10Y:IndexCurve/EUR-EURIBOR-6M/4/9M,Cross,-2768437.58,0.000100,0.000100,-2768462.49,-24.91
EqSwap_STOXX_decomp,IndexCurve/EUR-EONIA/11/10Y:IndexCurve/EUR-EURIBOR-6M/5/1Y,Cross,-2768437.58,0.000100,0.000100,-2769421.05,-983.47
EqSwap_STOXX_decomp,IndexCurve/EUR-EONIA/12/15Y:IndexCurve/EUR-EURIBOR-6M/2/3M,Cross,-2768437.58,0.000100,0.000100,-2768426.35,11.23
EqSwap_STOXX_decomp,IndexCurve/EUR-EONIA/12/15Y:IndexCurve/EUR-EURIBOR-6M/3/6M,Cross,-2768437.58,0.000100,0.000100,-2767948.78,488.80
EqSwap_STOXX_decomp,IndexCurve/EUR-EONIA/12/15Y:IndexCurve/EUR-EURIBOR-6M/4/9M,Cross,-2768437.58,0.000100,0.000100,-2768462.49,-24.91
EqSwap_STOXX_decomp,IndexCurve/EUR-EONIA/12/15Y:IndexCurve/EUR-EURIBOR-6M/5/1Y,Cross,-2768437.58,0.000100,0.000100,-2769421.05,-983.47
EqSwap_STOXX_decomp,IndexCurve/EUR-EONIA/13/20Y:IndexCurve/EUR-EURIBOR-6M/2/3M,Cross,-2768437.58,0.000100,0.000100,-2768426.35,11.23
EqSwap_STOXX_decomp,IndexCurve/EUR-EONIA/13/20Y:IndexCurve/EUR-EURIBOR-6M/3/6M,Cross,-2768437.58,0.000100,0.000100,-2767948.78,488.80
EqSwap_STOXX_decomp,IndexCurve/EUR-EONIA/13/20Y:IndexCurve/EUR-EURIBOR-6M/4/9M,Cross,-2768437.58,0.000100,0.000100,-2768462.49,-24.91
EqSwap_STOXX_decomp,IndexCurve/EUR-EONIA/13/20Y:IndexCurve/EUR-EURIBOR-6M/5/1Y,Cross,-2768437.58,0.000100,0.000100,-2769421.05,-983.47
EqSwap_STOXX_decomp,IndexCurve/EUR-EONIA/14/25Y:IndexCurve/EUR-EURIBOR-6M/2/3M,Cross,-2768437.58,0.000100,0.000100,-2768426.35,11.23
EqSwap_STOXX_decomp,IndexCurve/EUR-EONIA/14/25Y:IndexCurve/EUR-EURIBOR-6M/3/6M,Cross,-2768437.58,0.000100,0.000100,-2767948.78,488.80
EqSwap_STOXX_decomp,IndexCurve/EUR-EONIA/14/25Y:IndexCurve/EUR-EURIBOR-6M/4/9M,Cross,-2768437.58,0.000100,0.000100,-2768462.49,-24.91
EqSwap_STOXX_decomp,IndexCurve/EUR-EONIA/14/25Y:IndexCurve/EUR-EURIBOR-6M/5/1Y,Cross,-2768437.58,0.000100,0.000100,-2769421.05,-983.47
EqSwap_STOXX_decomp,IndexCurve/EUR-EONIA/15/30Y:IndexCurve/EUR-EURIBOR-6M/2/3M,Cross,-2768437.58,0.000100,0.000100,-2768426.35,11.23
EqSwap_STOXX_decomp,IndexCurve/EUR-EONIA/15/30Y:IndexCurve/EUR-EURIBOR-6M/3/6M,Cross,-2768437.58,0.000100,0.000100,-2767948.78,488.80
EqSwap_STOXX_decomp,IndexCurve/EUR-EONIA/15/30Y:IndexCurve/EUR-EURIBOR-6M/4/9M,Cross,-2768437.58,0.000100,0.000100,-2768462.49,-24.91
EqSwap_STOXX_decomp,IndexCurve/EUR-EONIA/15/30Y:IndexCurve/EUR-EURIBOR-6M/5/1Y,Cross,-2768437.58,0.000100,0.000100,-2769421.05,-983.47
EqSwap_STOXX_decomp,IndexCurve/EUR-EURIBOR-1M/0/2W:IndexCurve/EUR-EURIBOR-6M/2/3M,Cross,-2768437.58,0.000100,0.000100,-2768426.35,11.23
EqSwap_STOXX_decomp,IndexCurve/EUR-EURIBOR-1M/0/2W:IndexCurve/EUR-EURIBOR-6M/3/6M,Cross,-2768437.58,0.000100,0.000100,-2767948.78,488.80
EqSwap_STOXX_decomp,IndexCurve/EUR-EURIBOR-1M/0/2W:IndexCurve/EUR-EURIBOR-6M/4/9M,Cross,-2768437.58,0.000100,0.000100,-2768462.49,-24.91
EqSwap_STOXX_decomp,IndexCurve/EUR-EURIBOR-1M/0/2W:IndexCurve/EUR-EURIBOR-6M/5/1Y,Cross,-2768437.58,0.000100,0.000100,-2769421.05,-983.47
EqSwap_STOXX_decomp,IndexCurve/EUR-EURIBOR-1M/1/1M:IndexCurve/EUR-EURIBOR-6M/2/3M,Cross,-2768437.58,0.000100,0.000100,-2768426.35,11.23
EqSwap_STOXX_decomp,IndexCurve/EUR-EURIBOR-1M/1/1M:IndexCurve/EUR-EURIBOR-6M/3/6M,Cross,-2768437.58,0.000100,0.000100,-2767948.78,488.80
EqSwap_STOXX_decomp,IndexCurve/EUR-EURIBOR-1M/1/1M:IndexCurve/EUR-EURIBOR-6M/4/9M,Cross,-2768437.58,0.000100,0.000100,-2768462.49,-24.91
EqSwap_STOXX_decomp,IndexCurve/EUR-EURIBOR-1M/1/1M:IndexCurve/EUR-EURIBOR-6M/5/1Y,Cross,-2768437.58,0.000100,0.000100,-2769421.05,-983.47
EqSwap_STOXX_decomp,IndexCurve/EUR-EURIBOR-1M/2/3M:IndexCurve/EUR-EURIBOR-6M/2/3M,Cross,-2768437.58,0.000100,0.000100,-2768426.35,11.23
EqSwap_STOXX_decomp,IndexCurve/EUR-EURIBOR-1M/2/3M:IndexCurve/EUR-EURIBOR-6M/3/6M,Cross,-2768437.58,0.000100,0.000100,-2767948.78,488.80
EqSwap_STOXX_decomp,IndexCurve/EUR-EURIBOR-1M/2/3M:IndexCurve/EUR-EURIBOR-6M/4/9M,Cross,-2768437.58,0.000100,0.000100,-2768462.49,-24.91
EqSwap_STOXX_decomp,IndexCurve/EUR-EURIBOR-1M/2/3M:IndexCurve/EUR-EURIBOR-6M/5/1Y,Cross,-2768437.58,0.000100,0.000100,-2769421.05,-983.47
EqSwap_STOXX_decomp,IndexCurve/EUR-EURIBOR-1M/3/6M:IndexCurve/EUR-EURIBOR-6M/2/3M,Cross,-2768437.58,0.000100,0.000100,-2768426.35,11.23
EqSwap_STOXX_decomp,IndexCurve/EUR-EURIBOR-1M/3/6M:IndexCurve/EUR-EURIBOR-6M/3/6M,Cross,-2768437.58,0.000100,0.000100,-2767948.78,488.80
EqSwap_STOXX_decomp,IndexCurve/EUR-EURIBOR-1M/3/6M:IndexCurve/EUR-EURIBOR-6M/4/9M,Cross,-2768437.58,0.000100,0.000100,-2768462.49,-24.91
EqSwap_STOXX_decomp,IndexCurve/EUR-EURIBOR-1M/3/6M:IndexCurve/EUR-EURIBOR-6M/5/1Y,Cross,-2768437.58,0.000100,0.000100,-2769421.05,-983.47
EqSwap_STOXX_decomp,IndexCurve/EUR-EURIBOR-1M/4/9M:IndexCurve/EUR-EURIBOR-6M/2/3M,Cross,-2768437.58,0.000100,0.000100,-2768426.35,11.23
EqSwap_STOXX_decomp,IndexCurve/EUR-EURIBOR-1M/4/9M:IndexCurve/EUR-EURIBOR-6M/3/6M,Cross,-2768437.58,0.000100,0.000100,-2767948.78,488.80
EqSwap_STOXX_decomp,IndexCurve/EUR-EURIBOR-1M/4/9M:IndexCurve/EUR-EURIBOR-6M/4/9M,Cross,-2768437.58,0.000100,0.000100,-2768462.49,-24.91
EqSwap_STOXX_decomp,IndexCurve/EUR-EURIBOR-1M/4/9M:IndexCurve/EUR-EURIBOR-6M/5/1Y,Cross,-2768437.58,0.000100,0.000100,-2769421.05,-983.47
EqSwap_STOXX_decomp,IndexCurve/EUR-EURIBOR-1M/5/1Y:IndexCurve/EUR-EURIBOR-6M/2/3M,Cross,-2768437.58,0.000100,0.000100,-2768426.35,11.23
EqSwap_STOXX_decomp,IndexCurve/EUR-EURIBOR-1M/5/1Y:IndexCurve/EUR-EURIBOR-6M/3/6M,Cross,-2768437.58,0.000100,0.000100,-2767948.78,488.80
EqSwap_STOXX_decomp,IndexCurve/EUR-EURIBOR-1M/5/1Y:IndexCurve/EUR-EURIBOR-6M/4/9M,Cross,-2768437.58,0.000100,0.000100,-2768462.49,-24.91
EqSwap_STOXX_decomp,IndexCurve/EUR-EURIBOR-1M/5/1Y:IndexCurve/EUR-EURIBOR-6M/5/1Y,Cross,-2768437.58,0.000100,0.000100,-2769421.05,-983.47
EqSwap_STOXX_decomp,IndexCurve/EUR-EURIBOR-1M/6/2Y:IndexCurve/EUR-EURIBOR-6M/2/3M,Cross,-2768437.58,0.000100,0.000100,-2768426.35,11.23
EqSwap_STOXX_decomp,IndexCurve/EUR-EURIBOR-1M/6/2Y:IndexCurve/EUR-EURIBOR-6M/3/6M,Cross,-2768437.58,0.000100,0.000100,-2767948.78,488.80
EqSwap_STOXX_decomp,IndexCurve/EUR-EURIBOR-1M/6/2Y:IndexCurve/EUR-EURIBOR-6M/4/9M,Cross,-2768437.58,0.000100,0.000100,-2768462.49,-24.91
EqSwap_STOXX_decomp,IndexCurve/EUR-EURIBOR-1M/6/2Y:IndexCurve/EUR-EURIBOR-6M/5/1Y,Cross,-2768437.58,0.000100,0.000100,-2769421.05,-983.47
EqSwap_STOXX_decomp,IndexCurve/EUR-EURIBOR-1M/7/3Y:IndexCurve/EUR-EURIBOR-6M/2/3M,Cross,-2768437.58,0.000100,0.000100,-2768426.35,11.23
EqSwap_STOXX_decomp,IndexCurve/EUR-EURIBOR-1M/7/3Y:IndexCurve/EUR-EURIBOR-6M/3/6M,Cross,-2768437.58,0.000100,0.000100,-2767948.78,488.80
EqSwap_STOXX_decomp,IndexCurve/EUR-EURIBOR-1M/7/3Y:IndexCurve/EUR-EURIBOR-6M/4/9M,Cross,-2768437.58,0.000100,0.000100,-2768462.49,-24.91
EqSwap_STOXX_decomp,IndexCurve/EUR-EURIBOR-1M/7/3Y:IndexCurve/EUR-EURIBOR-6M/5/1Y,Cross,-2768437.58,0.000100,0.000100,-2769421.05,-983.47
EqSwap_STOXX_decomp,IndexCurve/EUR-EURIBOR-1M/8/4Y:IndexCurve/EUR-EURIBOR-6M/2/3M,Cross,-2768437.58,0.000100,0.000100,-2768426.35,11.23
EqSwap_STOXX_decomp,IndexCurve/EUR-EURIBOR-1M/8/4Y:IndexCurve/EUR-EURIBOR-6M/3/6M,Cross,-2768437.58,0.000100,0.000100,-2767948.78,488.80
EqSwap_STOXX_decomp,IndexCurve/EUR-EURIBOR-1M/8/4Y:IndexCurve/EUR-EURIBOR-6M/4/9M,Cross,-2768437.58,0.000100,0.000100,-2768462.49,-24.91
EqSwap_STOXX_decomp,IndexCurve/EUR-EURIBOR-1M/8/4Y:IndexCurve/EUR-EURIBOR-6M/5/1Y,Cross,-2768437.58,0.000100,0.000100,-2769421.05,-983.47
EqSwap_STOXX_decomp,IndexCurve/EUR-EURIBOR-1M/9/5Y:IndexCurve/EUR-EURIBOR-6M/2/3M,Cross,-2768437.58,0.000100,0.000100,-2768426.35,11.23
EqSwap_STOXX_decomp,IndexCurve/EUR-EURIBOR-1M/9/5Y:IndexCurve/EUR-EURIBOR-6M/3/6M,Cross,-2768437.58,0.000100,0.000100,-2767948.78,488.80
EqSwap_STOXX_decomp,IndexCurve/EUR-EURIBOR-1M/9/5Y:IndexCurve/EUR-EURIBOR-6M/4/9M,Cross,-2768437.58,0.000100,0.000100,-2768462.49,-24.91
EqSwap_STOXX_decomp,IndexCurve/EUR-EURIBOR-1M/9/5Y:IndexCurve/EUR-EURIBOR-6M/5/1Y,Cross,-2768437.58,0.000100,0.000100,-2769421.05,-983.47
EqSwap_STOXX_decomp,IndexCurve/EUR-EURIBOR-1M/10/7Y:IndexCurve/EUR-EURIBOR-6M/2/3M,Cross,-2768437.58,0.000100,0.000100,-2768426.35,11.23
EqSwap_STOXX_decomp,IndexCurve/EUR-EURIBOR-1M/10/7Y:IndexCurve/EUR-EURIBOR-6M/3/6M,Cross,-2768437.58,0.000100,0.000100,-2767948.78,488.80
EqSwap_STOXX_decomp,IndexCurve/EUR-EURIBOR-1M/10/7Y:IndexCurve/EUR-EURIBOR-6M/4/9M,Cross,-2768437.58,0.000100,0.000100,-2768462.49,-24.91
EqSwap_STOXX_decomp,IndexCurve/EUR-EURIBOR-1M/10/7Y:IndexCurve/EUR-EURIBOR-6M/5/1Y,Cross,-2768437.58,0.000100,0.000100,-2769421.05,-983.47
EqSwap_STOXX_decomp,IndexCurve/EUR-EURIBOR-1M/11/10Y:IndexCurve/EUR-EURIBOR-6M/2/3M,Cross,-2768437.58,0.000100,0.000100,-2768426.35,11.23
EqSwap_STOXX_decomp,IndexCurve/EUR-EURIBOR-1M/11/10Y:IndexCurve/EUR-EURIBOR-6M/3/6M,Cross,-2768437.58,0.000100,0.000100,-2767948.78,488.80
EqSwap_STOXX_decomp,IndexCurve/EUR-EURIBOR-1M/11/10Y:IndexCurve/EUR-EURIBOR-6M/4/9M,Cross,-2768437.58,0.000100,0.000100,-2768462.49,-24.91
EqSwap_STOXX_decomp,IndexCurve/EUR-EURIBOR-1M/11/10Y:IndexCurve/EUR-EURIBOR-6M/5/1Y,Cross,-2768437.58,0.000100,0.000100,-2769421.05,-983.47
EqSwap_STOXX_decomp,IndexCurve/EUR-EURIBOR-1M/12/15Y:IndexCurve/EUR-EURIBOR-6M/2/3M,Cross,-2768437.58,0.000100,0.000100,-2768426.35,11.23
EqSwap_STOXX_decomp,IndexCurve/EUR-EURIBOR-1M/12/15Y:IndexCurve/EUR-EURIBOR-6M/3/6M,Cross,-2768437.58,0.000100,0.000100,-2767948.78,488.80
EqSwap_STOXX_decomp,IndexCurve/EUR-EURIBOR-1M/12/15Y:IndexCurve/EUR-EURIBOR-6M/4/9M,Cross,-2768437.58,0.000100,0.000100,-2768462.49,-24.91
EqSwap_STOXX_decomp,IndexCurve/EUR-EURIBOR-1M/12/15Y:IndexCurve/EUR-EURIBOR-6M/5/1Y,Cross,-2768437.58,0.000100,0.000100,-2769421.05,-983.47
EqSwap_STOXX_decomp,IndexCurve/EUR-EURIBOR-1M/13/20Y:IndexCurve/EUR-EURIBOR-6M/2/3M,Cross,-2768437.58,0.000100,0.000100,-2768426.35,11.23
EqSwap_STOXX_decomp,IndexCurve/EUR-EURIBOR-1M/13/20Y:IndexCurve/EUR-EURIBOR-6M/3/6M,Cross,-2768437.58,0.000100,0.000100,-2767948.78,488.80
EqSwap_STOXX_decomp,IndexCurve/EUR-EURIBOR-1M/13/20Y:IndexCurve/EUR-EURIBOR-6M/4/9M,Cross,-2768437.58,0.000100,0.000100,-2768462.49,-24.91
EqSwap_STOXX_decomp,IndexCurve/EUR-EURIBOR-1M/13/20Y:IndexCurve/EUR-EURIBOR-6M/5/1Y,Cross,-2768437.58,0.000100,0.000100,-2769421.05,-983.47
EqSwap_STOXX_decomp,IndexCurve/EUR-EURIBOR-1M/14/25Y:IndexCurve/EUR-EURIBOR-6M/2/3M,Cross,-2768437.58,0.000100,0.000100,-2768426.35,11.23
EqSwap_STOXX_decomp,IndexCurve/EUR-EURIBOR-1M/14/25Y:IndexCurve/EUR-EURIBOR-6M/3/6M,Cross,-2768437.58,0.000100,0.000100,-2767948.78,488.80
EqSwap_STOXX_decomp,IndexCurve/EUR-EURIBOR-1M/14/25Y:IndexCurve/EUR-EURIBOR-6M/4/9M,Cross,-2768437.58,0.000100,0.000100,-2768462.49,-24.91
EqSwap_STOXX_decomp,IndexCurve/EUR-EURIBOR-1M/14/25Y:IndexCurve/EUR-EURIBOR-6M/5/1Y,Cross,-2768437.58,0.000100,0.000100,-2769421.05,-983.47
EqSwap_STOXX_decomp,IndexCurve/EUR-EURIBOR-1M/15/30Y:IndexCurve/EUR-EURIBOR-6M/2/3M,Cross,-2768437.58,0.000100,0.000100,-2768426.35,11.23
EqSwap_STOXX_decomp,IndexCurve/EUR-EURIBOR-1M/15/30Y:IndexCurve/EUR-EURIBOR-6M/3/6M,Cross,-2768437.58,0.000100,0.000100,-2767948.78,488.80
EqSwap_STOXX_decomp,IndexCurve/EUR-EURIBOR-1M/15/30Y:IndexCurve/EUR-EURIBOR-6M/4/9M,Cross,-2768437.58,0.000100,0.000100,-2768462.49,-24.91
EqSwap_STOXX_decomp,IndexCurve/EUR-EURIBOR-1M/15/30Y:IndexCurve/EUR-EURIBOR-6M/5/1Y,Cross,-2768437.58,0.000100,0.000100,-2769421.05,-983.47
EqSwap_STOXX_decomp,IndexCurve/EUR-EURIBOR-3M/0/2W:IndexCurve/EUR-EURIBOR-6M/2/3M,Cross,-2768437.58,0.000100,0.000100,-2768426.35,11.23
EqSwap_STOXX_decomp,IndexCurve/EUR-EURIBOR-3M/0/2W:IndexCurve/EUR-EURIBOR-6M/3/6M,Cross,-2768437.58,0.000100,0.000100,-2767948.78,488.80
EqSwap_STOXX_decomp,IndexCurve/EUR-EURIBOR-3M/0/2W:IndexCurve/EUR-EURIBOR-6M/4/9M,Cross,-2768437.58,0.000100,0.000100,-2768462.49,-24.91
EqSwap_STOXX_decomp,IndexCurve/EUR-EURIBOR-3M/0/2W:IndexCurve/EUR-EURIBOR-6M/5/1Y,Cross,-2768437.58,0.000100,0.000100,-2769421.05,-983.47
EqSwap_STOXX_decomp,IndexCurve/EUR-EURIBOR-3M/1/1M:IndexCurve/EUR-EURIBOR-6M/2/3M,Cross,-2768437.58,0.000100,0.000100,-2768426.35,11.23
EqSwap_STOXX_decomp,IndexCurve/EUR-EURIBOR-3M/1/1M:IndexCurve/EUR-EURIBOR-6M/3/6M,Cross,-2768437.58,0.000100,0.000100,-2767948.78,488.80
EqSwap_STOXX_decomp,IndexCurve/EUR-EURIBOR-3M/1/1M:IndexCurve/EUR-EURIBOR-6M/4/9M,Cross,-2768437.58,0.000100,0.000100,-2768462.49,-24.91
EqSwap_STOXX_decomp,IndexCurve/EUR-EURIBOR-3M/1/1M:IndexCurve/EUR-EURIBOR-6M/5/1Y,Cross,-2768437.58,0.000100,0.000100,-2769421.05,-983.47
EqSwap_STOXX_decomp,IndexCurve/EUR-EURIBOR-3M/2/3M:IndexCurve/EUR-EURIBOR-6M/2/3M,Cross,-2768437.58,0.000100,0.000100,-2768426.35,11.23
EqSwap_STOXX_decomp,IndexCurve/EUR-EURIBOR-3M/2/3M:IndexCurve/EUR-EURIBOR-6M/3/6M,Cross,-2768437.58,0.000100,0.000100,-2767948.78,488.80
EqSwap_STOXX_decomp,IndexCurve/EUR-EURIBOR-3M/2/3M:IndexCurve/EUR-EURIBOR-6M/4/9M,Cross,-2768437.58,0.000100,0.000100,-2768462.49,-24.91
EqSwap_STOXX_decomp,IndexCurve/EUR-EURIBOR-3M/2/3M:IndexCurve/EUR-EURIBOR-6M/5/1Y,Cross,-2768437.58,0.000100,0.000100,-2769421.05,-983.47
EqSwap_STOXX_decomp,IndexCurve/EUR-EURIBOR-3M/3/6M:IndexCurve/EUR-EURIBOR-6M/2/3M,Cross,-2768437.58,0.000100,0.000100,-2768426.35,11.23
EqSwap_STOXX_decomp,IndexCurve/EUR-EURIBOR-3M/3/6M:IndexCurve/EUR-EURIBOR-6M/3/6M,Cross,-2768437.58,0.000100,0.000100,-2767948.78,488.80
EqSwap_STOXX_decomp,IndexCurve/EUR-EURIBOR-3M/3/6M:IndexCurve/EUR-EURIBOR-6M/4/9M,Cross,-2768437.58,0.000100,0.000100,-2768462.49,-24.91
EqSwap_STOXX_decomp,IndexCurve/EUR-EURIBOR-3M/3/6M:IndexCurve/EUR-EURIBOR-6M/5/1Y,Cross,-2768437.58,0.000100,0.000100,-2769421.05,-983.47
EqSwap_STOXX_decomp,IndexCurve/EUR-EURIBOR-3M/4/9M:IndexCurve/EUR-EURIBOR-6M/2/3M,Cross,-2768437.58,0.000100,0.000100,-2768426.35,11.23
EqSwap_STOXX_decomp,IndexCurve/EUR-EURIBOR-3M/4/9M:IndexCurve/EUR-EURIBOR-6M/3/6M,Cross,-2768437.58,0.000100,0.000100,-2767948.78,488.80
EqSwap_STOXX_decomp,IndexCurve/EUR-EURIBOR-3M/4/9M:IndexCurve/EUR-EURIBOR-6M/4/9M,Cross,-2768437.58,0.000100,0.000100,-2768462.49,-24.91
