#datumDate,datumId,datumValue
2016-02-05,CAPFLOOR/RATE_NVOL/USD/3Y/3M/0/0/0.05,0.0117117800
2016-02-05,CAPFLOOR/RATE_NVOL/USD/3Y/3M/0/0/0.055,0.0123946600
2016-02-05,CAPFLOOR/RATE_NVOL/USD/3Y/3M/0/0/0.06,0.0129776300
2016-02-05,CAPFLOOR/RATE_NVOL/USD/3Y/3M/0/0/0.065,0.0135479900
2016-02-05,CAPFLOOR/RATE_NVOL/USD/3Y/3M/0/0/0.07,0.0141067100
2016-02-05,CAPFLOOR/RATE_NVOL/USD/3Y/3M/0/0/0.075,0.0146537900
2016-02-05,CAPFLOOR/RATE_NVOL/USD/3Y/3M/0/0/0.08,0.0151921400
2016-02-05,CAPFLOOR/RATE_NVOL/USD/3Y/3M/0/0/0.085,0.0156005100
2016-02-05,CAPFLOOR/RATE_NVOL/USD/3Y/3M/0/0/0.09,0.0159177000
2016-02-05,CAPFLOOR/RATE_NVOL/USD/3Y/3M/0/0/0.095,0.0163415900
2016-02-05,CAPFLOOR/RATE_NVOL/USD/3Y/3M/0/0/0.1,0.0168314400
2016-02-05,CAPFLOOR/RATE_NVOL/USD/4Y/3M/0/0/0.005,0.0058675200
2016-02-05,CAPFLOOR/RATE_NVOL/USD/4Y/3M/0/0/0.015,0.0073862400
2016-02-05,CAPFLOOR/RATE_NVOL/USD/4Y/3M/0/0/0.02,0.0081475200
2016-02-05,CAPFLOOR/RATE_NVOL/USD/4Y/3M/0/0/0.025,0.0088185600
2016-02-05,CAPFLOOR/RATE_NVOL/USD/4Y/3M/0/0/0.03,0.0093072000
2016-02-05,CAPFLOOR/RATE_NVOL/USD/4Y/3M/0/0/0.035,0.0097075200
2016-02-05,CAPFLOOR/RATE_NVOL/USD/4Y/3M/0/0/0.04,0.0102278400
2016-02-05,CAPFLOOR/RATE_NVOL/USD/4Y/3M/0/0/0.045,0.0108364800
2016-02-05,CAPFLOOR/RATE_NVOL/USD/4Y/3M/0/0/0.05,0.0116496000
2016-02-05,CAPFLOOR/RATE_NVOL/USD/4Y/3M/0/0/0.055,0.0123696000
2016-02-05,CAPFLOOR/RATE_NVOL/USD/4Y/3M/0/0/0.06,0.0128505600
2016-02-05,CAPFLOOR/RATE_NVOL/USD/4Y/3M/0/0/0.065,0.0133200000
2016-02-05,CAPFLOOR/RATE_NVOL/USD/4Y/3M/0/0/0.07,0.0137779200
2016-02-05,CAPFLOOR/RATE_NVOL/USD/4Y/3M/0/0/0.075,0.0142262400
2016-02-05,CAPFLOOR/RATE_NVOL/USD/4Y/3M/0/0/0.08,0.0146659200
2016-02-05,CAPFLOOR/RATE_NVOL/USD/4Y/3M/0/0/0.085,0.0150028800
2016-02-05,CAPFLOOR/RATE_NVOL/USD/4Y/3M/0/0/0.09,0.0151123200
2016-02-05,CAPFLOOR/RATE_NVOL/USD/4Y/3M/0/0/0.095,0.0152918400
2016-02-05,CAPFLOOR/RATE_NVOL/USD/4Y/3M/0/0/0.1,0.0156777600
2016-02-05,CAPFLOOR/RATE_NVOL/USD/5Y/3M/0/0/0.005,0.0065065500
2016-02-05,CAPFLOOR/RATE_NVOL/USD/5Y/3M/0/0/0.015,0.0078926000
2016-02-05,CAPFLOOR/RATE_NVOL/USD/5Y/3M/0/0/0.02,0.0085329000
2016-02-05,CAPFLOOR/RATE_NVOL/USD/5Y/3M/0/0/0.025,0.0090791500
2016-02-05,CAPFLOOR/RATE_NVOL/USD/5Y/3M/0/0/0.03,0.0094867000
2016-02-05,CAPFLOOR/RATE_NVOL/USD/5Y/3M/0/0/0.035,0.0097071000
2016-02-05,CAPFLOOR/RATE_NVOL/USD/5Y/3M/0/0/0.04,0.0100928000
2016-02-05,CAPFLOOR/RATE_NVOL/USD/5Y/3M/0/0/0.045,0.0105326500
2016-02-05,CAPFLOOR/RATE_NVOL/USD/5Y/3M/0/0/0.05,0.0113059500
2016-02-05,CAPFLOOR/RATE_NVOL/USD/5Y/3M/0/0/0.055,0.0120830500
2016-02-05,CAPFLOOR/RATE_NVOL/USD/5Y/3M/0/0/0.06,0.0124849000
2016-02-05,CAPFLOOR/RATE_NVOL/USD/5Y/3M/0/0/0.065,0.0128535000
2016-02-05,CAPFLOOR/RATE_NVOL/USD/5Y/3M/0/0/0.07,0.0132135500
2016-02-05,CAPFLOOR/RATE_NVOL/USD/5Y/3M/0/0/0.075,0.0135669500
2016-02-05,CAPFLOOR/RATE_NVOL/USD/5Y/3M/0/0/0.08,0.0139127500
2016-02-05,CAPFLOOR/RATE_NVOL/USD/5Y/3M/0/0/0.085,0.0142072500
2016-02-05,CAPFLOOR/RATE_NVOL/USD/5Y/3M/0/0/0.09,0.0141407500
2016-02-05,CAPFLOOR/RATE_NVOL/USD/5Y/3M/0/0/0.095,0.0140695000
2016-02-05,CAPFLOOR/RATE_NVOL/USD/5Y/3M/0/0/0.1,0.0143469000
2016-02-05,CAPFLOOR/RATE_NVOL/USD/6Y/3M/0/0/0.005,0.0069306200
2016-02-05,CAPFLOOR/RATE_NVOL/USD/6Y/3M/0/0/0.015,0.0081648400
2016-02-05,CAPFLOOR/RATE_NVOL/USD/6Y/3M/0/0/0.02,0.0086771400
2016-02-05,CAPFLOOR/RATE_NVOL/USD/6Y/3M/0/0/0.025,0.0090982600
2016-02-05,CAPFLOOR/RATE_NVOL/USD/6Y/3M/0/0/0.03,0.0094075200
2016-02-05,CAPFLOOR/RATE_NVOL/USD/6Y/3M/0/0/0.035,0.0095250200
2016-02-05,CAPFLOOR/RATE_NVOL/USD/6Y/3M/0/0/0.04,0.0097543800
2016-02-05,CAPFLOOR/RATE_NVOL/USD/6Y/3M/0/0/0.045,0.0100833800
2016-02-05,CAPFLOOR/RATE_NVOL/USD/6Y/3M/0/0/0.05,0.0107404400
2016-02-05,CAPFLOOR/RATE_NVOL/USD/6Y/3M/0/0/0.055,0.0115215800
2016-02-05,CAPFLOOR/RATE_NVOL/USD/6Y/3M/0/0/0.06,0.0119558600
2016-02-05,CAPFLOOR/RATE_NVOL/USD/6Y/3M/0/0/0.065,0.0122491400
2016-02-05,CAPFLOOR/RATE_NVOL/USD/6Y/3M/0/0/0.07,0.0125377200
2016-02-05,CAPFLOOR/RATE_NVOL/USD/6Y/3M/0/0/0.075,0.0128216000
2016-02-05,CAPFLOOR/RATE_NVOL/USD/6Y/3M/0/0/0.08,0.0131045400
2016-02-05,CAPFLOOR/RATE_NVOL/USD/6Y/3M/0/0/0.085,0.0133639800
2016-02-05,CAPFLOOR/RATE_NVOL/USD/6Y/3M/0/0/0.09,0.0132728000
2016-02-05,CAPFLOOR/RATE_NVOL/USD/6Y/3M/0/0/0.095,0.0130255800
2016-02-05,CAPFLOOR/RATE_NVOL/USD/6Y/3M/0/0/0.1,0.0131195800
2016-02-05,CAPFLOOR/RATE_NVOL/USD/7Y/3M/0/0/0.005,0.0071303100
2016-02-05,CAPFLOOR/RATE_NVOL/USD/7Y/3M/0/0/0.015,0.0082593300
2016-02-05,CAPFLOOR/RATE_NVOL/USD/7Y/3M/0/0/0.02,0.0086741100
2016-02-05,CAPFLOOR/RATE_NVOL/USD/7Y/3M/0/0/0.025,0.0090079800
2016-02-05,CAPFLOOR/RATE_NVOL/USD/7Y/3M/0/0/0.03,0.0092516400
2016-02-05,CAPFLOOR/RATE_NVOL/USD/7Y/3M/0/0/0.035,0.0093334800
2016-02-05,CAPFLOOR/RATE_NVOL/USD/7Y/3M/0/0/0.04,0.0094488000
2016-02-05,CAPFLOOR/RATE_NVOL/USD/7Y/3M/0/0/0.045,0.0097417500
2016-02-05,CAPFLOOR/RATE_NVOL/USD/7Y/3M/0/0/0.05,0.0102923100
2016-02-05,CAPFLOOR/RATE_NVOL/USD/7Y/3M/0/0/0.055,0.0110288700
2016-02-05,CAPFLOOR/RATE_NVOL/USD/7Y/3M/0/0/0.06,0.0115134000
2016-02-05,CAPFLOOR/RATE_NVOL/USD/7Y/3M/0/0/0.065,0.0117691500
2016-02-05,CAPFLOOR/RATE_NVOL/USD/7Y/3M/0/0/0.07,0.0120221100
2016-02-05,CAPFLOOR/RATE_NVOL/USD/7Y/3M/0/0/0.075,0.0122732100
2016-02-05,CAPFLOOR/RATE_NVOL/USD/7Y/3M/0/0/0.08,0.0125298900
2016-02-05,CAPFLOOR/RATE_NVOL/USD/7Y/3M/0/0/0.085,0.0127912200
2016-02-05,CAPFLOOR/RATE_NVOL/USD/7Y/3M/0/0/0.09,0.0127902900
2016-02-05,CAPFLOOR/RATE_NVOL/USD/7Y/3M/0/0/0.095,0.0124638600
2016-02-05,CAPFLOOR/RATE_NVOL/USD/7Y/3M/0/0/0.1,0.0123717900
2016-02-05,CAPFLOOR/RATE_NVOL/USD/8Y/3M/0/0/0.005,0.0072118800
2016-02-05,CAPFLOOR/RATE_NVOL/USD/8Y/3M/0/0/0.015,0.0082680400
2016-02-05,CAPFLOOR/RATE_NVOL/USD/8Y/3M/0/0/0.02,0.0086102800
2016-02-05,CAPFLOOR/RATE_NVOL/USD/8Y/3M/0/0/0.025,0.0088807600
2016-02-05,CAPFLOOR/RATE_NVOL/USD/8Y/3M/0/0/0.03,0.0090776400
2016-02-05,CAPFLOOR/RATE_NVOL/USD/8Y/3M/0/0/0.035,0.0091503200
2016-02-05,CAPFLOOR/RATE_NVOL/USD/8Y/3M/0/0/0.04,0.0091806800
2016-02-05,CAPFLOOR/RATE_NVOL/USD/8Y/3M/0/0/0.045,0.0094686400
2016-02-05,CAPFLOOR/RATE_NVOL/USD/8Y/3M/0/0/0.05,0.0099580800
2016-02-05,CAPFLOOR/RATE_NVOL/USD/8Y/3M/0/0/0.055,0.0106269200
2016-02-05,CAPFLOOR/RATE_NVOL/USD/8Y/3M/0/0/0.06,0.0111283200
2016-02-05,CAPFLOOR/RATE_NVOL/USD/8Y/3M/0/0/0.065,0.0113629200
2016-02-05,CAPFLOOR/RATE_NVOL/USD/8Y/3M/0/0/0.07,0.0115956800
2016-02-05,CAPFLOOR/RATE_NVOL/USD/8Y/3M/0/0/0.075,0.0118293600
2016-02-05,CAPFLOOR/RATE_NVOL/USD/8Y/3M/0/0/0.08,0.0120676400
2016-02-05,CAPFLOOR/RATE_NVOL/USD/8Y/3M/0/0/0.085,0.0123418000
2016-02-05,CAPFLOOR/RATE_NVOL/USD/8Y/3M/0/0/0.09,0.0124522000
2016-02-05,CAPFLOOR/RATE_NVOL/USD/8Y/3M/0/0/0.095,0.0120980000
2016-02-05,CAPFLOOR/RATE_NVOL/USD/8Y/3M/0/0/0.1,0.0118624800
2016-02-05,CAPFLOOR/RATE_NVOL/USD/9Y/3M/0/0/0.005,0.0072308600
2016-02-05,CAPFLOOR/RATE_NVOL/USD/9Y/3M/0/0/0.015,0.0081981900
2016-02-05,CAPFLOOR/RATE_NVOL/USD/9Y/3M/0/0/0.02,0.0085294300
2016-02-05,CAPFLOOR/RATE_NVOL/USD/9Y/3M/0/0/0.025,0.0087532900
2016-02-05,CAPFLOOR/RATE_NVOL/USD/9Y/3M/0/0/0.03,0.0089170900
2016-02-05,CAPFLOOR/RATE_NVOL/USD/9Y/3M/0/0/0.035,0.0089853400
2016-02-05,CAPFLOOR/RATE_NVOL/USD/9Y/3M/0/0/0.04,0.0089726000
2016-02-05,CAPFLOOR/RATE_NVOL/USD/9Y/3M/0/0/0.045,0.0092510600
2016-02-05,CAPFLOOR/RATE_NVOL/USD/9Y/3M/0/0/0.05,0.0097197100
2016-02-05,CAPFLOOR/RATE_NVOL/USD/9Y/3M/0/0/0.055,0.0103166700
2016-02-05,CAPFLOOR/RATE_NVOL/USD/9Y/3M/0/0/0.06,0.0107926000
2016-02-05,CAPFLOOR/RATE_NVOL/USD/9Y/3M/0/0/0.065,0.0110219200
2016-02-05,CAPFLOOR/RATE_NVOL/USD/9Y/3M/0/0/0.07,0.0112412300
2016-02-05,CAPFLOOR/RATE_NVOL/USD/9Y/3M/0/0/0.075,0.0114623600
2016-02-05,CAPFLOOR/RATE_NVOL/USD/9Y/3M/0/0/0.08,0.0116880400
2016-02-05,CAPFLOOR/RATE_NVOL/USD/9Y/3M/0/0/0.085,0.0119737800
2016-02-05,CAPFLOOR/RATE_NVOL/USD/9Y/3M/0/0/0.09,0.0121648800
2016-02-05,CAPFLOOR/RATE_NVOL/USD/9Y/3M/0/0/0.095,0.0118436500
2016-02-05,CAPFLOOR/RATE_NVOL/USD/9Y/3M/0/0/0.1,0.0115260600
2016-02-05,CC_BASIS_SWAP/BASIS_SPREAD/USD/3M/EUR/3M/10Y,-0.0064320000
2016-02-05,CC_BASIS_SWAP/BASIS_SPREAD/USD/3M/EUR/3M/15Y,-0.0057610000
2016-02-05,CC_BASIS_SWAP/BASIS_SPREAD/USD/3M/EUR/3M/20Y,-0.0051160000
2016-02-05,CC_BASIS_SWAP/BASIS_SPREAD/USD/3M/EUR/3M/2Y,-0.0056540000
2016-02-05,CC_BASIS_SWAP/BASIS_SPREAD/USD/3M/EUR/3M/30Y,-0.0046070000
2016-02-05,CC_BASIS_SWAP/BASIS_SPREAD/USD/3M/EUR/3M/3Y,-0.0061010000
2016-02-05,CC_BASIS_SWAP/BASIS_SPREAD/USD/3M/EUR/3M/40Y,-0.0049580000
2016-02-05,CC_BASIS_SWAP/BASIS_SPREAD/USD/3M/EUR/3M/4Y,-0.0064870000
2016-02-05,CC_BASIS_SWAP/BASIS_SPREAD/USD/3M/EUR/3M/50Y,-0.0052080000
2016-02-05,CC_BASIS_SWAP/BASIS_SPREAD/USD/3M/EUR/3M/5Y,-0.0065360000
2016-02-05,CC_BASIS_SWAP/BASIS_SPREAD/USD/3M/EUR/3M/7Y,-0.0067260000
2016-02-05,CDS/CREDIT_SPREAD/BANK/SR/USD/10Y,0.0100000000
2016-02-05,CDS/CREDIT_SPREAD/BANK/SR/USD/1Y,0.0100000000
2016-02-05,CDS/CREDIT_SPREAD/BANK/SR/USD/2Y,0.0100000000
2016-02-05,CDS/CREDIT_SPREAD/BANK/SR/USD/3Y,0.0100000000
2016-02-05,CDS/CREDIT_SPREAD/BANK/SR/USD/4Y,0.0100000000
2016-02-05,CDS/CREDIT_SPREAD/BANK/SR/USD/5Y,0.0100000000
2016-02-05,CDS/CREDIT_SPREAD/BANK/SR/USD/7Y,0.0100000000
2016-02-05,EQUITY/PRICE/Lufthansa/EUR,12.7500000000
2016-02-05,EQUITY/PRICE/SP5/USD,2147.5600000000
2016-02-05,EQUITY_DIVIDEND/RATE/SP5/USD/1Y,0.0170000000
2016-02-05,EQUITY_DIVIDEND/RATE/SP5/USD/20160915,0.0150000000
2016-02-05,EQUITY_DIVIDEND/RATE/SP5/USD/20170915,0.0200000000
2016-02-05,EQUITY_DIVIDEND/RATE/SP5/USD/3M,0.0100000000
2016-02-05,EQUITY_FWD/PRICE/Lufthansa/EUR/2016-06-16,12.7500000000
2016-02-05,EQUITY_FWD/PRICE/Lufthansa/EUR/2017-06-16,12.7500000000
2016-02-05,EQUITY_FWD/PRICE/Lufthansa/EUR/2Y,12.7500000000
2016-02-05,EQUITY_FWD/PRICE/Lufthansa/EUR/6M,12.7500000000
2016-02-05,EQUITY_OPTION/RATE_LNVOL/Lufthansa/EUR/10Y/11.47,0.2009000000
2016-02-05,EQUITY_OPTION/RATE_LNVOL/Lufthansa/EUR/10Y/12.75,0.1981000000
2016-02-05,EQUITY_OPTION/RATE_LNVOL/Lufthansa/EUR/10Y/13.39,0.1957999990
2016-02-05,EQUITY_OPTION/RATE_LNVOL/Lufthansa/EUR/1M/11.47,0.1641000000
2016-02-05,EQUITY_OPTION/RATE_LNVOL/Lufthansa/EUR/1M/12.75,0.1271000000
2016-02-05,EQUITY_OPTION/RATE_LNVOL/Lufthansa/EUR/1M/13.39,0.0851000000
2016-02-05,EQUITY_OPTION/RATE_LNVOL/Lufthansa/EUR/5Y/11.47,0.1755900000
2016-02-05,EQUITY_OPTION/RATE_LNVOL/Lufthansa/EUR/5Y/12.75,0.1707000000
2016-02-05,EQUITY_OPTION/RATE_LNVOL/Lufthansa/EUR/5Y/13.39,0.1664000000
2016-02-05,EQUITY_OPTION/RATE_LNVOL/SP5/USD/10Y/1932.8,0.2009000000
2016-02-05,EQUITY_OPTION/RATE_LNVOL/SP5/USD/10Y/2147.56,0.1981000000
2016-02-05,EQUITY_OPTION/RATE_LNVOL/SP5/USD/10Y/2254.939,0.1957999990
2016-02-05,EQUITY_OPTION/RATE_LNVOL/SP5/USD/1M/1932.8,0.1641000000
2016-02-05,EQUITY_OPTION/RATE_LNVOL/SP5/USD/1M/2147.56,0.1271000000
2016-02-05,EQUITY_OPTION/RATE_LNVOL/SP5/USD/1M/2254.939,0.0851000000
2016-02-05,EQUITY_OPTION/RATE_LNVOL/SP5/USD/5Y/1932.8,0.1755900000
2016-02-05,EQUITY_OPTION/RATE_LNVOL/SP5/USD/5Y/2147.56,0.1707000000
2016-02-05,EQUITY_OPTION/RATE_LNVOL/SP5/USD/5Y/2254.939,0.1664000000
2016-02-05,FRA/RATE/EUR/1M/3M,-0.0012430000
2016-02-05,FRA/RATE/EUR/1Y/3M,-0.0021020000
2016-02-05,FRA/RATE/EUR/2M/3M,-0.0015810000
2016-02-05,FRA/RATE/EUR/3M/3M,-0.0017470000
2016-02-05,FRA/RATE/EUR/4M/3M,-0.0019310000
2016-02-05,FRA/RATE/EUR/5M/3M,-0.0020170000
2016-02-05,FRA/RATE/EUR/6M/3M,-0.0019320000
2016-02-05,FRA/RATE/EUR/9M/3M,-0.0022370000
2016-02-05,FRA/RATE/USD/1Y/3M,0.0095940000
2016-02-05,FRA/RATE/USD/1Y/6M,0.0097810000
2016-02-05,FRA/RATE/USD/3M/3M,0.0081320000
2016-02-05,FRA/RATE/USD/6M/3M,0.0085800000
2016-02-05,FRA/RATE/USD/6M/6M,0.0096300000
2016-02-05,FRA/RATE/USD/9M/3M,0.0091410000
2016-02-05,FX/RATE/EUR/USD,1.1323370000
2016-02-05,FXFWD/RATE/EUR/USD/12M,149.7645805600
2016-02-05,FXFWD/RATE/EUR/USD/3M,30.1174184300
2016-02-05,FXFWD/RATE/EUR/USD/6M,66.6310624800
2016-02-05,FXFWD/RATE/EUR/USD/9M,106.8627422400
2016-02-05,FX_OPTION/RATE_LNVOL/EUR/USD/10Y/25BF,0.1384400000
2016-02-05,FX_OPTION/RATE_LNVOL/EUR/USD/10Y/25RR,0.1384400000
2016-02-05,FX_OPTION/RATE_LNVOL/EUR/USD/10Y/ATM,0.1362800000
2016-02-05,FX_OPTION/RATE_LNVOL/EUR/USD/1M/25BF,0.0770420000
2016-02-05,FX_OPTION/RATE_LNVOL/EUR/USD/1M/25RR,0.0770420000
2016-02-05,FX_OPTION/RATE_LNVOL/EUR/USD/1M/ATM,0.1216990000
2016-02-05,FX_OPTION/RATE_LNVOL/EUR/USD/1Y/25BF,0.0929030000
2016-02-05,FX_OPTION/RATE_LNVOL/EUR/USD/1Y/25RR,0.0929030000
2016-02-05,FX_OPTION/RATE_LNVOL/EUR/USD/1Y/ATM,0.1208250000
2016-02-05,FX_OPTION/RATE_LNVOL/EUR/USD/2Y/25BF,0.0988250000
2016-02-05,FX_OPTION/RATE_LNVOL/EUR/USD/2Y/25RR,0.0988250000
2016-02-05,FX_OPTION/RATE_LNVOL/EUR/USD/2Y/ATM,0.1204650000
2016-02-05,FX_OPTION/RATE_LNVOL/EUR/USD/3M/25BF,0.0812920000
2016-02-05,FX_OPTION/RATE_LNVOL/EUR/USD/3M/25RR,0.0812920000
2016-02-05,FX_OPTION/RATE_LNVOL/EUR/USD/3M/ATM,0.1155890000
2016-02-05,FX_OPTION/RATE_LNVOL/EUR/USD/3Y/25BF,0.1049500000
2016-02-05,FX_OPTION/RATE_LNVOL/EUR/USD/3Y/25RR,0.1049500000
2016-02-05,FX_OPTION/RATE_LNVOL/EUR/USD/3Y/ATM,0.1229930000
2016-02-05,FX_OPTION/RATE_LNVOL/EUR/USD/6M/25BF,0.0899020000
2016-02-05,FX_OPTION/RATE_LNVOL/EUR/USD/6M/25RR,0.0899020000
2016-02-05,FX_OPTION/RATE_LNVOL/EUR/USD/6M/ATM,0.1219820000
2016-02-05,HAZARD_RATE/RATE/CPTY_A/SR/USD/0Y,0.0100000000
2016-02-05,HAZARD_RATE/RATE/CPTY_A/SR/USD/10Y,0.0100000000
2016-02-05,HAZARD_RATE/RATE/CPTY_A/SR/USD/15Y,0.0100000000
2016-02-05,HAZARD_RATE/RATE/CPTY_A/SR/USD/1Y,0.0100000000
2016-02-05,HAZARD_RATE/RATE/CPTY_A/SR/USD/20Y,0.0100000000
2016-02-05,HAZARD_RATE/RATE/CPTY_A/SR/USD/2Y,0.0100000000
2016-02-05,HAZARD_RATE/RATE/CPTY_A/SR/USD/30Y,0.0100000000
2016-02-05,HAZARD_RATE/RATE/CPTY_A/SR/USD/3Y,0.0100000000
2016-02-05,HAZARD_RATE/RATE/CPTY_A/SR/USD/4Y,0.0100000000
2016-02-05,HAZARD_RATE/RATE/CPTY_A/SR/USD/5Y,0.0100000000
2016-02-05,HAZARD_RATE/RATE/CPTY_A/SR/USD/7Y,0.0100000000
2016-02-05,HAZARD_RATE/RATE/CPTY_C/SR/EUR/1Y,0.0000000000
2016-02-05,IR_SWAP/RATE/EUR/2D/1D/10M,-0.0031130000
2016-02-05,IR_SWAP/RATE/EUR/2D/1D/10Y,0.0038850000
2016-02-05,IR_SWAP/RATE/EUR/2D/1D/11M,-0.0031420000
2016-02-05,IR_SWAP/RATE/EUR/2D/1D/12Y,0.0055340000
2016-02-05,IR_SWAP/RATE/EUR/2D/1D/15Y,0.0073640000
2016-02-05,IR_SWAP/RATE/EUR/2D/1D/1M,-0.0018100000
2016-02-05,IR_SWAP/RATE/EUR/2D/1D/1W,-0.0011700000
2016-02-05,IR_SWAP/RATE/EUR/2D/1D/1Y,-0.0031340000
2016-02-05,IR_SWAP/RATE/EUR/2D/1D/1Y3M,-0.0033150000
2016-02-05,IR_SWAP/RATE/EUR/2D/1D/1Y6M,-0.0033270000
2016-02-05,IR_SWAP/RATE/EUR/2D/1D/1Y9M,-0.0033560000
2016-02-05,IR_SWAP/RATE/EUR/2D/1D/20Y,0.0088990000
2016-02-05,IR_SWAP/RATE/EUR/2D/1D/25Y,0.0094180000
2016-02-05,IR_SWAP/RATE/EUR/2D/1D/2M,-0.0020860000
2016-02-05,IR_SWAP/RATE/EUR/2D/1D/2W,-0.0012480000
2016-02-05,IR_SWAP/RATE/EUR/2D/1D/2Y,-0.0034650000
2016-02-05,IR_SWAP/RATE/EUR/2D/1D/30Y,0.0096920000
2016-02-05,IR_SWAP/RATE/EUR/2D/1D/3M,-0.0023430000
2016-02-05,IR_SWAP/RATE/EUR/2D/1D/3Y,-0.0030950000
2016-02-05,IR_SWAP/RATE/EUR/2D/1D/4M,-0.0024560000
2016-02-05,IR_SWAP/RATE/EUR/2D/1D/4Y,-0.0024820000
2016-02-05,IR_SWAP/RATE/EUR/2D/1D/5M,-0.0026930000
2016-02-05,IR_SWAP/RATE/EUR/2D/1D/5Y,-0.0017450000
2016-02-05,IR_SWAP/RATE/EUR/2D/1D/6M,-0.0025790000
2016-02-05,IR_SWAP/RATE/EUR/2D/1D/6Y,-0.0006630000
2016-02-05,IR_SWAP/RATE/EUR/2D/1D/7M,-0.0027990000
2016-02-05,IR_SWAP/RATE/EUR/2D/1D/7Y,0.0005060000
2016-02-05,IR_SWAP/RATE/EUR/2D/1D/8M,-0.0028350000
2016-02-05,IR_SWAP/RATE/EUR/2D/1D/8Y,0.0016680000
2016-02-05,IR_SWAP/RATE/EUR/2D/1D/9M,-0.0030600000
2016-02-05,IR_SWAP/RATE/EUR/2D/1D/9Y,0.0027920000
2016-02-05,IR_SWAP/RATE/EUR/2D/1M/10M,-0.0028860000
2016-02-05,IR_SWAP/RATE/EUR/2D/1M/10Y,0.0040930000
2016-02-05,IR_SWAP/RATE/EUR/2D/1M/11M,-0.0029830000
2016-02-05,IR_SWAP/RATE/EUR/2D/1M/12Y,0.0058030000
2016-02-05,IR_SWAP/RATE/EUR/2D/1M/15Y,0.0076150000
2016-02-05,IR_SWAP/RATE/EUR/2D/1M/1Y,-0.0030830000
2016-02-05,IR_SWAP/RATE/EUR/2D/1M/20Y,0.0092580000
2016-02-05,IR_SWAP/RATE/EUR/2D/1M/25Y,0.0098570000
2016-02-05,IR_SWAP/RATE/EUR/2D/1M/2M,-0.0018980000
2016-02-05,IR_SWAP/RATE/EUR/2D/1M/2Y,-0.0033630000
2016-02-05,IR_SWAP/RATE/EUR/2D/1M/30Y,0.0100280000
2016-02-05,IR_SWAP/RATE/EUR/2D/1M/3M,-0.0019770000
2016-02-05,IR_SWAP/RATE/EUR/2D/1M/3Y,-0.0031460000
2016-02-05,IR_SWAP/RATE/EUR/2D/1M/4M,-0.0022870000
2016-02-05,IR_SWAP/RATE/EUR/2D/1M/4Y,-0.0024060000
2016-02-05,IR_SWAP/RATE/EUR/2D/1M/5M,-0.0023820000
2016-02-05,IR_SWAP/RATE/EUR/2D/1M/5Y,-0.0015580000
2016-02-05,IR_SWAP/RATE/EUR/2D/1M/6M,-0.0025500000
2016-02-05,IR_SWAP/RATE/EUR/2D/1M/6Y,-0.0005930000
2016-02-05,IR_SWAP/RATE/EUR/2D/1M/7M,-0.0026160000
2016-02-05,IR_SWAP/RATE/EUR/2D/1M/7Y,0.0006660000
2016-02-05,IR_SWAP/RATE/EUR/2D/1M/8M,-0.0027050000
2016-02-05,IR_SWAP/RATE/EUR/2D/1M/8Y,0.0020070000
2016-02-05,IR_SWAP/RATE/EUR/2D/1M/9M,-0.0027340000
2016-02-05,IR_SWAP/RATE/EUR/2D/1M/9Y,0.0029930000
2016-02-05,IR_SWAP/RATE/EUR/2D/3M/10Y,0.0056940000
2016-02-05,IR_SWAP/RATE/EUR/2D/3M/12Y,0.0073920000
2016-02-05,IR_SWAP/RATE/EUR/2D/3M/15Y,0.0092150000
2016-02-05,IR_SWAP/RATE/EUR/2D/3M/20Y,0.0104030000
2016-02-05,IR_SWAP/RATE/EUR/2D/3M/25Y,0.0109610000
2016-02-05,IR_SWAP/RATE/EUR/2D/3M/2Y,-0.0018080000
2016-02-05,IR_SWAP/RATE/EUR/2D/3M/3Y,-0.0014690000
2016-02-05,IR_SWAP/RATE/EUR/2D/3M/40Y,0.0108280000
2016-02-05,IR_SWAP/RATE/EUR/2D/3M/4Y,-0.0007820000
2016-02-05,IR_SWAP/RATE/EUR/2D/3M/50Y,0.0102810000
2016-02-05,IR_SWAP/RATE/EUR/2D/3M/5Y,0.0001030000
2016-02-05,IR_SWAP/RATE/EUR/2D/3M/6Y,0.0011330000
2016-02-05,IR_SWAP/RATE/EUR/2D/3M/7Y,0.0022330000
2016-02-05,IR_SWAP/RATE/EUR/2D/3M/8Y,0.0035950000
2016-02-05,IR_SWAP/RATE/EUR/2D/3M/9Y,0.0045560000
2016-02-05,IR_SWAP/RATE/EUR/2D/6M/10Y,0.0069480000
2016-02-05,IR_SWAP/RATE/EUR/2D/6M/12Y,0.0083240000
2016-02-05,IR_SWAP/RATE/EUR/2D/6M/15Y,0.0099590000
2016-02-05,IR_SWAP/RATE/EUR/2D/6M/20Y,0.0112440000
2016-02-05,IR_SWAP/RATE/EUR/2D/6M/25Y,0.0116010000
2016-02-05,IR_SWAP/RATE/EUR/2D/6M/2Y,-0.0004660000
2016-02-05,IR_SWAP/RATE/EUR/2D/6M/30Y,0.0115480000
2016-02-05,IR_SWAP/RATE/EUR/2D/6M/3Y,-0.0001560000
2016-02-05,IR_SWAP/RATE/EUR/2D/6M/40Y,0.0114140000
2016-02-05,IR_SWAP/RATE/EUR/2D/6M/4Y,0.0006300000
2016-02-05,IR_SWAP/RATE/EUR/2D/6M/50Y,0.0108410000
