#Type,IsPar,Factor_1,ShiftSize_1,Factor_2,ShiftSize_2,Currency,NettingSet,Date,Time,EPE,ENE,PFE,ExpectedCollateral,BaselEE,BaselEEE,TimeWeightedBaselEPE,TimeWeightedBaselEEPE
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2019-02-05,3.000262,687186.63,565393.50,2703962.44,0.00,729884.47,828488.56,614273.46,635753.69
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2019-05-06,3.246837,777919.75,445839.28,2987622.63,0.00,830355.40,830355.40,630683.42,650532.37
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2019-08-05,3.496152,783591.19,490838.69,3020529.50,0.00,840605.94,840605.94,645653.26,664086.76
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2019-11-05,3.748207,719512.44,599978.44,2754585.59,0.00,775780.39,840605.94,654403.89,675957.10
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2020-02-05,4.000000,735952.25,666593.00,2798707.38,0.00,797531.22,840605.94,663413.50,686321.45
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2020-05-05,4.245902,808696.19,526736.06,2549795.19,0.00,880710.56,880710.56,675998.27,697579.51
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2020-08-05,4.497268,811553.88,523710.91,2598334.50,0.00,888306.20,888306.20,687864.81,708239.81
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2020-11-05,4.748634,764988.13,603364.38,3044077.16,0.00,841584.19,888306.20,696001.86,717771.52
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2021-02-05,5.000262,746130.19,613797.13,2953666.83,0.00,825001.99,888306.20,702493.53,726353.33
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2021-05-05,5.244098,888556.19,573930.56,3249934.19,0.00,987304.53,987304.53,715736.43,738486.82
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2021-08-05,5.496152,859962.38,599684.38,3082317.38,0.00,960380.27,987304.53,726955.85,749897.66
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2021-11-05,5.748207,764595.81,604966.13,2935946.25,0.00,858209.29,987304.53,732711.22,760307.78
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2022-02-07,6.005741,767451.63,635319.56,2737858.88,0.00,865879.75,987304.53,738421.67,770041.70
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2022-05-05,6.244098,856994.44,537481.13,3178376.88,0.00,971544.49,987304.53,747320.67,778335.28
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2022-08-05,6.496152,848340.25,554719.38,2879260.56,0.00,966612.22,987304.53,755829.32,786443.42
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2022-11-07,6.753687,772635.63,611774.63,2916508.13,0.00,884916.37,987304.53,760751.72,794102.74
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2023-02-06,7.003002,766443.38,629191.56,3033488.94,0.00,882228.73,987304.53,765076.44,800980.95
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2023-05-05,7.244098,817743.00,548665.56,3095769.31,0.00,945844.89,987304.53,771092.72,807182.11
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2023-08-07,7.501632,819395.00,554730.81,3118345.25,0.00,952668.30,987304.53,777326.29,813365.79
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2023-11-06,7.750947,767652.00,602085.88,2897881.13,0.00,896987.58,987304.53,781175.29,818960.66
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2024-02-05,8.000000,797779.13,643883.44,2870360.88,0.00,936867.84,987304.53,786022.25,824201.48
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2024-05-06,8.248634,836422.25,545847.75,3174004.75,0.00,987176.43,987304.53,792085.53,829117.81
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2024-08-05,8.497268,797338.31,521592.72,2704592.19,0.00,945769.60,987304.53,796582.39,833746.42
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2024-11-05,8.748634,753502.19,553650.00,2796996.75,0.00,898306.66,987304.53,799505.14,838158.46
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2025-02-05,9.000262,733335.94,550239.31,3071136.81,0.00,878699.72,987304.53,801719.25,842328.27
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2025-05-05,9.244098,804458.69,455807.56,3304038.13,0.00,968650.61,987304.53,806122.47,846152.37
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2025-08-05,9.496152,800852.81,484570.06,3327632.88,0.00,969200.65,987304.53,810451.03,849898.95
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2025-11-05,9.748207,695130.00,497511.25,2806722.63,0.00,845521.39,987304.53,811357.83,853451.78
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2026-02-05,10.000262,671729.88,525203.81,2948057.38,0.00,821203.57,987304.53,811605.99,856825.51
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2026-05-05,10.244098,738385.25,446811.25,3191013.13,0.00,907120.65,987304.53,813879.48,859931.25
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2026-08-05,10.496152,748854.81,493641.03,3031572.00,0.00,924649.54,987304.53,816539.51,862989.99
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2026-11-05,10.748207,676941.50,521330.28,2837893.50,0.00,840094.60,987304.53,817091.90,865905.27
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2027-02-05,11.000262,678224.06,524654.75,3087162.38,0.00,845956.02,987304.53,817753.28,868686.96
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2027-05-05,11.244098,736254.81,437271.00,3201950.00,0.00,922844.66,987304.53,820032.26,871259.26
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2027-08-05,11.496152,691893.63,441777.56,2830588.88,0.00,871640.30,987304.53,821163.77,873803.57
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2027-11-05,11.748207,597318.44,468123.97,2187522.81,0.00,756312.76,987304.53,819772.41,876238.70
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2028-02-07,12.005464,590776.44,489399.00,2179475.13,0.00,751906.70,987304.53,818318.16,878618.66
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2028-05-05,12.245902,653469.06,398811.66,2425521.56,0.00,835733.39,987304.53,818660.09,880752.61
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2028-08-07,12.502732,630904.13,410653.00,2502058.50,0.00,811056.98,987304.53,818503.91,882941.39
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2028-11-06,12.751366,537196.19,430259.66,2164854.13,0.00,694055.95,987304.53,816077.34,884976.33
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2029-02-05,13.000262,514780.88,432248.38,2060732.00,0.00,668432.53,987304.53,813250.62,886935.45
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2029-05-07,13.249577,561752.50,343003.13,2093840.06,0.00,733084.06,987304.53,811742.14,888824.08
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2029-08-06,13.498892,527867.44,350641.78,1840631.19,0.00,692320.61,987304.53,809536.51,890642.94
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2029-11-05,13.748207,451665.84,377576.78,1730714.94,0.00,595351.18,987304.53,805652.39,892395.84
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2030-02-05,14.000262,434443.34,388915.28,1764775.38,0.00,575554.69,987304.53,801509.81,894104.53
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2030-05-06,14.246837,484032.38,297703.19,1772991.88,0.00,644432.67,987304.53,798791.22,895717.58
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2030-08-05,14.496152,473165.75,319587.28,1842606.38,0.00,633125.83,987304.53,795941.98,897292.76
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2030-11-05,14.748207,382857.97,348692.00,1439152.19,0.00,514886.97,987304.53,791138.60,898831.11
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2031-02-05,15.000262,362260.56,364267.44,1351756.56,0.00,489657.88,987304.53,786072.71,900317.76
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2031-05-05,15.244098,405458.69,269082.63,1491214.19,0.00,550736.88,987304.53,782308.42,901709.15
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2031-08-05,15.496152,383639.97,284410.59,1433142.75,0.00,523743.77,987304.53,778102.70,903101.41
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2031-11-05,15.748207,306552.19,310948.06,1276614.72,0.00,420626.81,987304.53,772381.19,904449.11
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2032-02-05,16.000000,290541.38,312325.78,1216163.22,0.00,400680.35,987304.53,766531.72,905753.01
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2032-05-05,16.245902,334343.81,226244.31,1355419.63,0.00,463375.50,987304.53,761943.08,906987.39
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2032-08-05,16.497268,311700.66,232801.59,1205496.22,0.00,434185.15,987304.53,756949.08,908211.17
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2032-11-05,16.748634,237146.97,254443.09,989003.47,0.00,332010.90,987304.53,750571.55,909398.21
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2033-02-07,17.005741,214642.94,255515.02,907808.97,0.00,302062.37,987304.53,743790.59,910576.07
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2033-05-05,17.244098,250839.33,168203.47,959044.94,0.00,354693.91,987304.53,738412.31,911636.65
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2033-08-05,17.496152,226458.13,175342.48,994555.81,0.00,321842.60,987304.53,732411.09,912726.74
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2033-11-07,17.753687,150112.19,196789.20,648316.23,0.00,214445.44,987304.53,724897.50,913808.56
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2034-02-06,18.003002,134955.91,205102.55,591507.97,0.00,193761.01,987304.53,717542.04,914826.37
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2034-05-05,18.244098,171926.55,120638.16,580522.23,0.00,248038.67,987304.53,711337.55,915784.17
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2034-08-07,18.501632,154622.28,130160.54,582329.65,0.00,224230.03,987304.53,704557.24,916779.70
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2034-11-06,18.750947,77613.06,145207.72,358369.07,0.00,113117.59,987304.53,696693.38,917717.41
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2035-02-05,19.000262,61416.60,156764.58,321901.94,0.00,89961.08,987304.53,688732.04,918630.51
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2035-05-07,19.249577,84739.25,57464.07,342662.33,0.00,124746.16,987304.53,681427.45,919519.96
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2035-08-06,19.498892,64270.91,61832.04,306836.07,0.00,95089.07,987304.53,673930.46,920386.66
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2035-11-05,19.748207,8197.37,100504.07,70686.87,0.00,12188.90,987304.53,665576.18,921231.48
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2036-02-05,20.000000,2610.14,120050.55,12137.66,0.00,3900.77,987304.53,657245.92,922063.31
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2036-05-05,20.245902,0.00,0.00,0.00,0.00,0.00,987304.53,0.00,0.00
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2036-08-05,20.497268,0.00,0.00,0.00,0.00,0.00,987304.53,0.00,0.00
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2036-11-05,20.748634,0.00,0.00,0.00,0.00,0.00,987304.53,0.00,0.00
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2037-02-05,21.000262,0.00,0.00,0.00,0.00,0.00,987304.53,0.00,0.00
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2037-05-05,21.244098,0.00,0.00,0.00,0.00,0.00,987304.53,0.00,0.00
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2037-08-05,21.496152,0.00,0.00,0.00,0.00,0.00,987304.53,0.00,0.00
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2037-11-05,21.748207,0.00,0.00,0.00,0.00,0.00,987304.53,0.00,0.00
Up,false,IndexCurve/EUR-EURIBOR-6M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2038-02-05,22.000262,0.00,0.00,0.00,0.00,0.00,987304.53,0.00,0.00
Up,false,IndexCurve/USD-LIBOR-3M/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2016-02-05,0.000000,77585.84,0.00,77585.83,77585.83,77585.83,77585.83,77585.83,77585.83
Up,false,IndexCurve/USD-LIBOR-3M/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2016-05-05,0.245902,276144.25,190594.36,1043554.00,0.00,277525.23,277525.23,277525.23,277525.23
Up,false,IndexCurve/USD-LIBOR-3M/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2016-08-05,0.497268,353175.38,271075.50,1258274.38,0.00,356747.09,356747.09,317571.44,317571.44
Up,false,IndexCurve/USD-LIBOR-3M/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2016-11-07,0.754098,375657.22,386347.84,1621044.31,0.00,381418.54,381418.54,339316.47,339316.47
Up,false,IndexCurve/USD-LIBOR-3M/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2017-02-06,1.003002,483904.88,504107.56,1710213.84,0.00,493773.26,493773.26,377646.23,377646.23
Up,false,IndexCurve/USD-LIBOR-3M/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2017-05-05,1.244098,639211.38,454343.25,2427437.63,0.00,655434.33,655434.33,431479.28,431479.28
Up,false,IndexCurve/USD-LIBOR-3M/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2017-08-07,1.501632,672084.06,498494.41,2339239.13,0.00,692723.26,692723.26,476283.38,476283.38
Up,false,IndexCurve/USD-LIBOR-3M/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2017-11-06,1.750947,599490.88,536942.94,2273248.06,0.00,620993.65,692723.26,496888.49,507101.98
Up,false,IndexCurve/USD-LIBOR-3M/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2018-02-05,2.000262,631414.38,565335.38,2343721.50,0.00,657319.73,692723.26,516884.83,530238.04
Up,false,IndexCurve/USD-LIBOR-3M/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2018-05-07,2.249577,754672.56,475745.94,2630456.19,0.00,789574.54,789574.54,547106.36,558979.66
Up,false,IndexCurve/USD-LIBOR-3M/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2018-08-06,2.498892,776088.69,520224.41,2915125.44,0.00,816055.23,816055.23,573939.45,584628.15
Up,false,IndexCurve/USD-LIBOR-3M/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2018-11-05,2.748207,725213.31,571390.56,3021565.81,0.00,766386.12,816055.23,591398.06,605623.02
Up,false,IndexCurve/USD-LIBOR-3M/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2019-02-05,3.000262,676536.13,574682.13,2680585.81,0.00,718572.19,816055.23,602082.07,623301.63
Up,false,IndexCurve/USD-LIBOR-3M/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2019-05-06,3.246837,766263.06,453519.56,2964891.13,0.00,817913.00,817913.00,618472.97,638081.05
Up,false,IndexCurve/USD-LIBOR-3M/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2019-08-05,3.496152,772334.81,498848.31,2997536.25,0.00,828530.54,828530.54,633452.44,651662.24
Up,false,IndexCurve/USD-LIBOR-3M/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2019-11-05,3.748207,709275.44,608297.69,2734195.53,0.00,764742.84,828530.54,642281.30,663556.06
Up,false,IndexCurve/USD-LIBOR-3M/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2020-02-05,4.000000,725469.00,674586.25,2777014.00,0.00,786170.86,828530.54,651338.89,673940.91
